bucket,prompt,input_tokens,generated_tokens,ttft_ms,decode_time_s,total_time_s,tokens_per_sec,ms_per_token,tbt_mean_ms,tbt_p50_ms,tbt_p90_ms,tbt_p95_ms,energy_prefill_j,energy_decode_j,energy_total_j,energy_per_token_mj,avg_power_w,edp,peak_mem_mb,model
long,"This is what someone else had to say about this essay and why it worked well, can you summarize this...",436,128,495.8185888826847,4.86713432520628,5.3631384037435055,23.866622556422406,41.89951877924614,38.323400204810575,36.65159270167351,36.78836449980736,36.85852363705635,30.773147669058297,564.0498468251099,598.5767908602674,4676.381178595839,113.10589719626167,3210.2501746522444,5506.34326171875,Qwen2.5-7B
long,"Benefits Of Children's Ebooks

Many people have heard the term ebook but have never
actually seen or...",336,128,215.030025690794,5.0016840770840645,5.216897748410702,24.53565436259403,40.75701365945861,39.38283477946529,36.653414368629456,36.880358308553696,39.186047017574275,21.851001130884512,606.2029779207855,635.7660034600998,4966.92190203203,122.4004761904762,3316.726231967065,5490.4609375,Qwen2.5-7B
long,"Prompt:

We will be creating an introduction for a dungeons and dragons game. This will be a follow ...",631,128,526.9234851002693,4.819717675447464,5.346860595047474,23.93928132679575,41.77234839880839,37.950033659306094,36.87233477830887,37.032532691955566,37.07210123538971,44.5274455581177,563.4223940871507,611.9085161555429,4780.535282465179,115.56587850467291,3271.7895328060426,5536.7099609375,Qwen2.5-7B
long,"Can you take this script:

import feedparser
import time

# URL of the existing RSS feed
rss\_url = ...",265,128,225.1821868121624,4.723525147885084,4.948787905275822,25.86491933985316,38.66240550996736,37.19260889714158,36.64068877696991,36.88305914402008,36.970290914177895,12.571326877089216,581.2185489327702,599.5035671649687,4683.621618476318,122.52749494949495,2966.8160023557084,5479.67529296875,Qwen2.5-7B
short,generate the job descriptions for the developers respectively,8,128,93.51796656847,4.691823620349169,4.7854036800563335,26.7480046737652,37.385966250440106,36.942988194114584,36.58199682831764,36.72308251261711,36.775755137205124,11.070880935837051,558.4234118294548,561.7446579698939,4388.630140389796,118.38239583333335,2688.1749535011163,5443.22314453125,Qwen2.5-7B
long,"explain this
Example: Three-Segment Instruction Pipeline
The data manipulation instructions operate ...",620,128,395.61475068330765,4.86281330883503,5.258647486567497,24.340859570252363,41.08318348880857,38.289368005953435,36.732885986566544,36.877935379743576,36.96852698922157,40.95538686456531,588.4405817718674,634.9243914267179,4960.346808021233,121.5249714285714,3338.843555136508,5535.08203125,Qwen2.5-7B
medium,"You're a historical romance writer. Write a 3,000-word chapter. The setting is the Philippines durin...",67,128,136.15337759256363,4.661264546215534,4.797506120055914,26.680528757409522,37.48051656293683,36.702364331155316,36.5382581949234,36.76602244377136,36.895475164055824,3.493664641533047,556.7730446139983,563.7545765116588,4404.332628997335,118.79679166666665,2704.616031024213,5450.2255859375,Qwen2.5-7B
long,"2.1. True or false: If a matrix A is nonsingular,
then the number of solutions to the linear system
...",296,128,276.2191593647003,4.9351953864097595,5.211583808064461,24.560671902067742,40.7154985005036,38.85930254468767,36.822423338890076,37.000879645347595,37.11055740714073,21.172830775594342,600.9103280790987,628.4145685056448,4909.48881645035,122.08484615384616,3275.035189975833,5484.04931640625,Qwen2.5-7B
short,Please continue,2,128,114.21331763267517,4.682023372501135,4.796295907348394,26.687260851419005,37.47106177615933,36.86581992023573,36.57067567110062,36.72359585762024,36.816972121596336,3.7121261866763238,576.7537324717416,584.5327672048061,4566.662243787548,123.10105208333333,2803.592119055443,5442.51123046875,Qwen2.5-7B
short,"the last response got cut, could you generate again the javascript file?",14,128,112.27596551179886,4.865521967411041,4.977856673300266,25.713878160967088,38.88950526015833,38.31070113017803,36.5406796336174,36.74291446805,36.792316287755966,3.748092557050288,579.7792515742947,588.6189219125529,4598.58532744182,119.11956,2930.06062847321,5443.93505859375,Qwen2.5-7B
long,"Web search results:

[1] ""May 28, 2022 at 5:37 pm ET • 6 min read Getty Images This season in the UE...",420,128,371.7864863574505,4.740454375743866,5.112424664199352,25.037043752711387,39.94081768905744,37.32590946390873,36.64826974272728,36.81165352463722,36.928294226527214,36.75639959258586,573.4316089811941,616.6889800882956,4817.882656939809,122.29514705882355,3152.7759519433457,5503.24560546875,Qwen2.5-7B
long,"Project Specs:

Java / IOS
Mobile app (IOS, Windows, Edge, Android, Chrome)
User Profile Setup (Name...",455,128,345.3366979956627,4.757449708878994,5.102980170398951,25.083381813336143,39.8670325812418,37.45972945934206,36.66812554001808,36.83040514588356,36.94358356297016,27.460293328555302,573.0372314868587,605.9152074427195,4733.712558146246,120.1815294117647,3091.9732885233643,5512.4658203125,Qwen2.5-7B
medium,"no, you got cut off; here is the last complete line : dCCAl\_dt = (QL\*(CCAl-CLAl)/VC) + (QM\*(CCAl-...",79,128,157.5028859078884,4.67356463894248,4.831155598163605,26.494696227265944,37.74340311065316,36.79917292214754,36.74548491835594,36.917586624622345,36.98264695703983,7.223425250062719,573.5515046482495,585.39093492187,4573.366679077109,122.07628865979382,2828.1146923620186,5451.6494140625,Qwen2.5-7B
long,"5.
Compatibility
Model Version & Parameter Compatability
Affects initial generation Affects variatio...",973,128,562.2159689664841,4.723142959177494,5.285583790391684,24.216814088291024,41.29362336243503,37.18961696103802,36.80757433176041,36.96613982319832,36.99237033724785,61.98570485821925,570.272214891428,637.0253370948433,4976.760446053463,121.50848113207545,3367.0507958173016,5651.8740234375,Qwen2.5-7B
medium,"schema of the table are as follows:
```
+-------------------------------+
| column\_names |column\_t...",198,128,156.377375125885,4.711356654763222,4.867847211658955,26.2949912835037,38.03005634108558,37.09676019906059,36.7993600666523,37.01448142528534,37.21902668476105,6.950856275327504,565.0666784607339,575.3816394472067,4495.169058181302,118.7580408163265,2800.869909222843,5468.87890625,Qwen2.5-7B
long,"def update\_rectangles(self, rect: tuple[int, int, int, int]) -> None:
 """"""
 Update the rectangles i...",622,128,372.9168698191643,4.981872878968716,5.355008818209171,23.902855129714972,41.83600639225915,39.2265456515973,36.928966641426086,37.3008742928505,48.68757426738739,40.358705032479016,596.6241188768054,643.7257965705785,5029.107785707644,121.53085981308409,3447.157317144171,5535.3779296875,Qwen2.5-7B
long,"php function returns following response
{
""success"": true,
""data"": {
""gallery"": [
{
""title"": ""Ar-lef...",904,128,667.7339375019073,5.567450884729624,6.2354103326797485,20.52791928209644,48.714143224060535,43.83768613530895,46.61883041262627,46.75772190093994,46.80341072380543,67.77762181238457,523.0651640012915,596.212698342191,4657.911705798367,96.39437599999997,3717.6308197177714,5628.0869140625,Qwen2.5-7B
long,"Розкрийте дужки, використовуючи дієслова у Present Indefinite, Present Continuous, Present Perfect, ...",298,128,269.35455948114395,4.806972254067659,5.076481748372316,25.214313050773978,39.66001365915872,37.8496586161805,37.309374660253525,37.63256072998047,38.75389210879803,19.476005129853263,569.5282505043988,595.5550229279175,4652.773616624356,118.12009803921569,3023.32420404503,5484.35888671875,Qwen2.5-7B
long,Geography: The story takes place in a dystopian future where most of humanity lives in a simulated w...,414,128,347.73532301187515,4.890800669789314,5.2387570440769196,24.433276619445497,40.927789406850934,38.50972555636421,37.35228255391121,37.78051808476448,38.54533135890961,34.43201280510053,593.7840608595777,634.6352471445557,4958.087868316841,122.25185714285716,3324.699871398038,5502.31689453125,Qwen2.5-7B
short,gold and silver gifts,4,128,86.52430400252342,4.73700825124979,4.8235907182097435,26.53624809351708,37.68430248601362,37.29876652946623,37.17073053121567,37.46269345283508,38.0990345031023,10.577631844433851,582.6826649487559,586.3556595543977,4580.903590268732,122.25041237113403,2828.339716996345,5442.74853515625,Qwen2.5-7B
medium,"You are a software engineer and are tasked with building the following game, provide the proper html...",124,128,150.42974799871445,4.760775350034237,4.911266036331654,26.062526251501207,38.369265908841044,37.48590593028256,37.31328621506691,37.536486983299255,37.830233573913574,10.083332541879265,555.605131785905,572.3576939040738,4471.5444836255765,118.17098979591836,2811.0009027041865,5458.0546875,Qwen2.5-7B
long,"---------------------------------------------------------------------------
KeyError Traceback (most...",289,128,242.84996464848518,4.847134366631508,5.09007016196847,25.147001107446208,39.76617314037867,38.16576615914585,37.14090958237648,37.41142079234123,38.27720880508422,17.87679012966715,574.2388428965489,599.8627928748484,4686.428069334754,118.91400980392156,3053.3437032873385,5483.06201171875,Qwen2.5-7B
medium,I want you to act as a a Blue Gene/L supercomputer that can simulate molecular dynamics. I will type...,148,128,119.56717073917389,4.775345645844936,4.894981686025858,26.14922960088146,38.242044422077015,37.60063131963174,37.30751574039459,37.523072212934494,37.89339140057563,3.3828950624763965,545.4605836951081,552.0961686889325,4313.251317882286,114.01083673469385,2702.5006346573673,5461.91552734375,Qwen2.5-7B
medium,You are a social media expert focused on assisting individuals looking for work. I'm going to provid...,105,128,147.14835211634636,4.833801031112671,4.981010925024748,25.697594710528374,38.91414785175584,38.06092634093104,37.22838684916496,37.81934976577759,38.88915441930293,3.4560041183438153,589.301431770999,595.9989564883504,4656.241847565238,120.52658999999998,2968.6773135718227,5454.9873046875,Qwen2.5-7B
short,Reccommanded Language learning software,8,128,94.15365010499954,4.749668415635824,4.843881424516439,26.425089464855787,37.84282362903468,37.398446644619696,37.10981830954552,37.43981868028641,37.9776805639267,11.336224687290025,574.555123837838,577.9091014030035,4514.914854710965,120.40132989690724,2799.323161344996,5443.22314453125,Qwen2.5-7B
short,"i need a way to create a way to track the player hips at least approximately, all i have is the posi...",31,128,107.03572630882263,4.788885287940502,4.895980719476938,26.143893804727824,38.24984937091358,37.70721518969911,37.109874188899994,37.60605677962303,37.914738804101944,3.4237137498334045,545.1135589690766,551.8104340222887,4311.019015799131,113.96097959183675,2701.653245779327,5446.63916015625,Qwen2.5-7B
long,"continue the following code: 

/\*\*
 \* Set up the canvas for the game.
 \*/
function setupCanvas()...",557,128,425.69130286574364,4.982906546443701,5.408823061734438,23.66503739150869,42.256430169800296,39.234942485263026,37.263721227645874,37.61708214879036,37.91117593646049,32.34388691000268,568.66330151207,605.8482780128271,4733.189671975212,113.24767592592592,3276.9261380278763,5525.22705078125,Qwen2.5-7B
long,"1. Meaning of the brand name
Ioni is an eco-friendly lifestyle brand that can be used in general hou...",338,128,285.4156121611595,4.832858104258776,5.118404883891344,25.00779108015505,39.987538155401126,38.05348854951971,37.436049431562424,37.70533949136734,38.4243730455637,22.340944877797735,565.5474680865611,594.2583035814837,4642.642996730341,116.68426213592232,3041.654603344451,5490.6259765625,Qwen2.5-7B
short,Write a business proposal for the need of an IT intern for a semi-conductor manufacturer.,18,128,104.57950085401535,4.969286799430847,5.0739284828305244,25.227001214765714,39.64006627211347,39.12772560917487,37.02971339225769,37.40149289369583,37.56806142628193,3.6188684507124127,565.9654571277853,573.2204716509822,4478.284934773298,113.6615,2908.4796780514657,5444.40966796875,Qwen2.5-7B
medium,"이제 본문의 introduction을 작성할거야. 내용은 위의 title과 abstract를 참고하고, 아래의 구체적인 내용을 참고해줘. 과학적이고 전문적인 언어로 서술형으로 작성...",239,128,180.24202063679695,4.861818481236696,5.04216893017292,25.385900744822976,39.39194476697594,38.281521693928035,37.28926181793213,37.5212237238884,38.50210048258303,8.0484649454467,592.0098185243476,605.6974391669015,4732.011243491418,121.23288118811885,3054.028808852653,5476.0048828125,Qwen2.5-7B
medium,"can you update the docstring for this? What is the purpose of this section?

 def emit(self, record)...",110,128,199.15835559368134,4.779859539121389,4.979092810302973,25.70749429195945,38.899162580491975,37.63617648501096,37.16137632727623,37.461379915475845,37.593114748597145,6.74986445954442,552.9745443647096,562.9672453897149,4398.181604607147,113.84410000000001,2803.066163955999,5455.3994140625,Qwen2.5-7B
short,write some code that removes whitespace in js,8,128,73.1845498085022,4.834101885557175,4.9073502868413925,26.083322468995174,38.33867411594838,38.06327840709311,36.9751900434494,37.19683215022087,37.38586716353893,8.440418189500665,553.5136338755639,559.0556917953361,4367.622592151063,115.3306020408163,2743.482109492156,5443.22314453125,Qwen2.5-7B
medium,"перепиши эту задачу что бы программист ее понял

12) Important quick fix on having client’s with mul...",232,128,166.73143208026886,4.8390036299824715,5.005810689181089,25.57028380570656,39.10789600922726,38.101877019865306,37.221867591142654,37.45752274990082,38.518242165446274,7.799327288739383,552.5488630275241,566.3084994025379,4424.285151582328,114.52416,2834.833139683327,5475.0166015625,Qwen2.5-7B
long,"Give me at least 10 templates of natural language query, Cypher query and corresponding triplet.
The...",263,128,193.52127239108086,4.811378877609968,5.004989225417376,25.574480630240686,39.10147832357325,37.88435667401224,37.1391735970974,37.35710754990578,37.64003738760948,9.387137481175364,569.4374570636395,586.8381704473662,4584.673206620048,118.67361000000001,2937.118720152713,5479.39306640625,Qwen2.5-7B
long,"Web search results:

[1] ""A substantial number of families introduce complementary solid foods aroun...",599,128,456.82961121201515,4.954158768057823,5.411153241991997,23.65484662431767,42.274634703062475,39.00860836656075,37.34911605715752,37.566035985946655,37.95066811144351,41.17586862225085,556.782991471203,603.3560700859222,4713.719297546267,113.01444444444445,3264.852154720988,5530.9638671875,Qwen2.5-7B
short,Give me a pitch deck for a presentation to venture capitalists and angel investors for premium cloth...,18,128,110.41856184601784,4.746309135109186,4.856784924864769,26.354883318940463,37.94363222550601,37.371997435496546,36.940958350896835,37.17559576034546,37.38357722759247,3.8542933296114206,551.6865274861809,560.2691382992064,4377.10264296255,116.95004123711341,2721.1067047585598,5444.40966796875,Qwen2.5-7B
long,"ce script me donne cette erreur 
StartTime: 11:55:46:87
Generate try: 1
Attempting to download metad...",375,128,315.0338716804981,4.7798444256186485,5.094984695315361,25.12274474890788,39.80456793215126,37.63605038246771,37.21654787659645,37.502241134643555,37.64054626226425,20.225829287197442,547.1600807327292,572.8890106691716,4475.695395852903,113.53766666666665,2918.860741473788,5496.279296875,Qwen2.5-7B
short,Write a report on Marshall AI,6,128,88.7589231133461,4.743231352418661,4.832051947712898,26.489781439660398,37.75040584150702,37.347733827791814,37.06777095794678,37.303465604782104,37.34017685055733,10.591299416728472,569.1637649368922,572.5671064687426,4473.1805192870515,119.32658762886598,2766.6740020086263,5442.98583984375,Qwen2.5-7B
short,"What people are involved in a concert team? What I can think of right now are: sound engineer, gaffe...",53,128,146.8973159790039,4.737579010426998,4.884538557380438,26.205136574588938,38.16045747953467,37.303262221531604,37.09834814071655,37.32510879635811,37.40367218852043,3.9506178705953063,554.6029316176755,562.868504500648,4397.410191411313,116.23548979591837,2749.35291296848,5448.77978515625,Qwen2.5-7B
short,Add notes about the strongest elements of the story,9,128,109.26977917551994,4.755127761512995,4.864455666393042,26.31332440427216,38.00355989369564,37.44115407659313,37.027277052402496,37.209294736385345,37.4056626111269,3.1908611612766977,548.8736277422719,557.5944961834737,4356.207001433388,115.08689795918367,2712.393706509272,5443.34228515625,Qwen2.5-7B
short,what are some proteins that share a similar structure as TANGO2?,14,128,109.32349413633347,4.8448643162846565,4.954244744032621,25.836430498145205,38.705037062754855,38.14801864150002,36.98648512363434,37.169622629880905,37.348588556051254,3.5901598317176107,607.2440798408242,614.4884032933489,4800.690650729289,125.41910101010099,3044.3259422850715,5443.93505859375,Qwen2.5-7B
long,these are some conditions our patient mention. Can you group them and nest lower tier conditions to ...,943,128,625.3039948642254,4.783900283277035,5.409429371356964,23.662384923216216,42.26116696372628,37.66799292813136,37.2411347925663,37.37320452928543,37.40528225898743,43.86228992134705,557.7001909230892,606.6328178519775,4739.3188894685745,113.52424074074075,3281.5373825175266,5642.0244140625,Qwen2.5-7B
short,can you write me a rap song about rainbows and unicorns in the style of Joyner Lucas,20,128,104.51465100049973,4.709277272224426,4.813851237297058,26.589936765862973,37.60821279138327,37.080410486600535,36.986276507377625,37.18126341700554,37.305016815662384,3.3363315375968816,555.8291465704497,563.4561359271277,4402.001061930685,118.74726041666668,2712.394017095423,5444.64697265625,Qwen2.5-7B
short,Let's update the outline so that we consider the following principals as thematic drivers in the sto...,62,128,132.29742646217346,4.747696302831173,4.880054321140051,26.229216229317988,38.12542438390665,37.38292113063842,37.10457682609558,37.33250051736832,37.5107891857624,6.916813855888321,554.7805640758406,565.0345281983167,4414.332251549349,115.89344897959182,2757.3991909275255,5449.63037109375,Qwen2.5-7B
long,"I want you to act as a social media marketing specialist that writes fluent English. Pretend that
yo...",285,128,243.11766028404236,4.837304253131151,5.080514870584011,25.194296889300563,39.69152242643759,38.08849208115593,37.17957064509392,37.429630011320114,38.06460574269294,14.206853799030185,559.4424749607667,580.7979066989943,4537.483646085893,115.00431372549018,2950.7524017883056,5482.49755859375,Qwen2.5-7B
