policy,bucket,prompt,input_tokens,generated_tokens,alpha,ttft_ms,decode_time_s,total_time_s,tokens_per_sec,ms_per_token,tbt_mean_ms,tbt_p50_ms,tbt_p90_ms,tbt_p95_ms,tbt_max_ms,energy_prefill_j,energy_decode_j,energy_total_j,energy_per_token_mj,avg_power_w,edp,peak_mem_mb,delay_mean_ms,delay_max_ms,delay_min_ms,delay_std_ms,compute_mean_ms,slack_mean_ms,slo_violations
static,long,Please summarize this data with the highest quality data: The consumer electroni...,286,128,,243.97466331720352,5.5976519994437695,5.841723058372736,21.911343403474444,45.638461393537,44.075196770232495,43.061092495918274,43.56095343828201,43.78349967300892,110.18097773194313,16.24888678788207,511.7760748878288,530.3335012752991,4143.230478713274,91.11215879828328,3098.061443027462,5482.60498046875,5.0,5.0,5.0,0.0,38.88825931417661,41.11174068582339,1
static,short,Give me a pitch deck for a presentation to venture capitalists and angel investo...,18,128,,88.38015422224998,5.4805546551942825,5.568992093205452,22.9844104386804,43.50775072816759,43.152322039360136,42.78389364480972,43.483320623636246,43.852122873067856,69.32835653424263,2.9624153650961818,500.9131518009994,505.3131935657803,3947.7593247326586,91.22949549549551,2814.0851795602266,5443.94482421875,5.0,5.0,5.0,0.0,37.96463037335028,42.03536962664972,0
static,long,You made a mistake. Xiao (Chinese: 魈 Xiāo) is a playable Anemo character in Gens...,818,128,,512.6119032502174,5.453164987266064,5.966013487428427,21.454862659918785,46.609480370534584,42.937514027507284,42.73605719208717,43.537598848342896,43.58518533408642,62.25094571709633,47.73228825474159,549.5476399558038,600.3050059631391,4689.882859087024,101.00145798319329,3581.42776214689,5599.2216796875,5.0,5.0,5.0,0.0,37.75238301458321,42.24761698541679,0
static,long,Write a 500-800 word linkedin article about putting the human in the center of c...,367,128,,285.67977994680405,5.6069548688828945,5.892759960144758,21.721570344917907,46.037187188630924,44.148456363931416,42.95537993311882,43.82261410355568,44.242584332823746,99.87880289554596,22.94680171823502,512.4252349786648,537.7138161715344,4200.889188840112,91.33872340425532,3168.618445952257,5494.576171875,5.0,5.0,5.0,0.0,38.95262564261129,41.04737435738871,0
static,short,can please write another email when the cart is about to close?Share Prompt,15,128,,80.26371523737907,5.463387109339237,5.543716039508581,23.089205703859694,43.31028155866079,43.01799942306646,42.72516444325447,43.57282817363739,43.68643760681152,65.26600942015648,2.874437856473029,523.2694273263254,527.7220792563837,4122.828744190498,95.6024343891403,2925.541355176433,5443.58935546875,5.0,5.0,5.0,0.0,37.83136879013279,42.16863120986721,0
static,medium,"When I ask you anything, you'll answer me in this format:

A: [Answer as you nor...",177,128,,178.42822521924973,5.515397924929857,5.693904351443052,22.480180926741404,44.483627745648846,43.427534313417794,42.653586715459824,43.63498315215111,44.15509589016437,68.46484169363976,8.693295682337135,499.3673227327131,509.8095965106636,3982.887472739559,89.93983259911893,2902.807079979494,5465.99658203125,5.0,5.0,5.0,0.0,38.240953223911795,41.759046776088205,0
static,medium,E0129 00:14:33.428052 22066 memcache.go:238] couldn't get current server API gro...,84,128,,169.8361039161682,5.4472069554030895,5.617113023996353,22.787506580904275,43.88369549997151,42.89060713737968,42.541030794382095,43.68646219372749,44.04216259717941,50.292547792196274,7.731173100803047,505.17042610091534,514.7232375960517,4021.275293719154,92.10262500000002,2891.2586016543514,5451.77734375,5.0,5.0,5.0,0.0,37.6947920798786,42.3052079201214,0
static,short,list me all the msal libraries,7,128,,80.61423525214195,5.498278375715017,5.578947439789772,22.943395932911557,43.585526873357594,43.292741195892724,42.861904948949814,43.819595128297806,44.06755715608597,78.81764695048332,5.560791701037436,539.7121345580985,547.1211462767701,4274.383955287267,98.41443243243245,3052.360118275632,5442.64013671875,5.0,5.0,5.0,0.0,38.0971780794812,41.9028219205188,0
static,medium,"I want you to act as an English editor, spelling corrector and improver. I will ...",175,128,,222.13231772184372,5.9418532140553,6.164061866700649,20.765528115718404,48.15673333359882,46.785412048260994,43.135952204465866,43.68295520544052,44.34441588819026,293.0540554225445,11.247067907061428,527.8823632371536,541.1501326437033,4227.735411278932,88.07100406504064,3335.6828967890497,5465.76904296875,5.0,5.0,5.0,0.0,41.5954478378371,38.4045521621629,2
static,long,"Good evening, here is some code:
export class Body extends React.Component{
 ren...",342,128,,365.4196411371231,5.504173792898655,5.8697251826524734,21.80681309889844,45.85722798947245,43.33915537971211,42.70724579691887,43.63769888877869,43.867630138993256,83.83094891905785,30.749085580861195,511.53552639390716,544.8590351325198,4256.711211972811,93.19507264957264,3198.1727995130805,5490.7060546875,5.0,5.0,5.0,0.0,38.15436254688135,41.84563745311865,0
static,long,"I have a model.pth now and template with index.html, style.css, main.js and have...",280,128,,251.8022283911705,5.569909974932671,5.821820940822363,21.98624816893103,45.48297610017471,43.85676264293551,43.2753711938858,44.40789073705673,44.63496394455433,73.3550563454628,14.341806690350175,499.3664360126164,515.9326182539669,4030.7235801091165,89.02843103448275,3003.6673210042545,5481.88134765625,5.0,5.0,5.0,0.0,38.646928878046396,41.353071121953604,0
static,short,You can only get answer from the choices I give. But try to explain your choice....,56,128,,131.87849521636963,5.556743752211332,5.688703440129757,22.500733488241107,44.442995626013726,43.753055547635384,43.240051716566086,44.22580078244209,44.497742876410484,107.01820254325867,8.512333344561979,534.0479021366685,545.1813181222174,4259.229047829823,96.19643612334802,3101.3748398963335,5448.68017578125,5.0,5.0,5.0,0.0,38.53767462016091,41.46232537983909,1
static,long,I writing this piece of content that could start on Twitter and graduate to long...,327,128,,318.8478387892246,5.516807995736599,5.835793051868677,21.933608485142077,45.59213321772404,43.43842817690429,42.84704849123955,43.92984136939049,45.3930016607046,65.18038362264633,30.290321996418758,506.9344695129395,540.209918935418,4220.389991682953,92.90263090128757,3152.5532914738537,5489.2685546875,5.0,5.0,5.0,0.0,38.200819498206684,41.799180501793316,0
static,short,"I want to improve my English listening ability.
Can you give me 20 TV shows from...",45,128,,148.44609424471855,5.562287345528603,5.710809238255024,22.41363608200495,44.615697173867375,43.79673554437367,42.99161583185196,44.048210233449936,44.28565725684166,81.12785592675209,6.533571128565818,504.2243679483514,513.7227435610275,4013.4589340705274,90.21328947368421,2933.7725898300328,5447.94384765625,5.0,5.0,5.0,0.0,38.59557375663847,41.40442624336153,0
static,short,Let's update the outline so that we consider the following principals as themati...,62,128,,144.68707889318466,5.971739202737808,6.116491016000509,20.927031473627093,47.78508606250398,47.02075834818712,43.75530779361725,53.269634395837784,53.45017723739147,66.70397892594337,6.093045487850905,521.8721074746232,529.4876692991387,4136.622416399521,87.10914814814815,3238.6065723512306,5449.16552734375,5.0,5.0,5.0,0.0,41.792349229882085,38.207650770117915,0
static,short,"Suggest a study plan which I can follow
and some online lecture materials which ...",24,128,,118.9558170735836,5.48863360658288,5.607649676501751,22.825962280841143,43.80976309766993,43.21592051799842,43.09164732694626,44.03214976191521,44.573719799518585,54.66555804014206,4.451605432987213,506.1473673372437,513.1508483969476,4008.991003101153,91.72602678571431,2877.570189009742,5444.65673828125,5.0,5.0,5.0,0.0,38.00563534765732,41.99436465234268,0
static,short,Write a report on Marshall AI,6,128,,73.17996770143509,5.494290754199028,5.567548613995314,22.990369527846163,43.49647354683839,43.261079161655246,42.64505207538605,43.88811141252518,44.34707537293434,73.06763902306557,1.4505985646098851,535.9821726044286,539.0137867241856,4211.0452087827,97.25588738738739,3000.985461200605,5442.52099609375,5.0,5.0,5.0,0.0,38.06136979714153,41.93863020285847,0
static,long,rewrite my generateScreenshot function so the logic is similar to this rest endp...,510,128,,387.3966597020626,5.678844816982746,6.0664864629507065,21.099527837360654,47.394425491802394,44.714491697042945,43.32578182220459,44.62916925549507,45.87589539587497,151.55893936753273,29.99839211960137,513.0480569631532,545.6053454148024,4262.541761053144,90.33786776859505,3309.9074420724432,5518.47265625,5.0,5.0,5.0,0.0,39.50561407044178,40.49438592955822,1
static,short,can you show it in code?,7,128,,88.81396800279617,5.538761857897043,5.62764336168766,22.74486703820094,43.965963763184845,43.61149287364614,43.20428520441055,44.377511739730835,44.639794901013374,75.80725103616714,2.9965208964310586,534.8043020377997,539.7265214566719,4216.613448880249,96.45913392857142,3037.388375602412,5442.64013671875,5.0,5.0,5.0,0.0,38.397059284561266,41.602940715438734,0
static,short,Which party has the higher conditional probability of retweeting a MoC? Why did ...,48,128,,135.96776127815247,5.586444228887558,5.72248038649559,22.3679228856888,44.7068780194968,43.98662535341706,43.24055090546608,44.60252225399017,44.70014423131943,78.44596728682518,6.428846193799749,504.9918171846084,513.7539049291257,4013.702382258795,90.22193859649123,2939.946644442442,5448.08251953125,5.0,5.0,5.0,0.0,38.770193014088576,41.229806985911424,0
static,long,"Web search results:

[1] ""The World Economic Forums Annual Meeting 2023 was held...",416,128,,377.98313796520233,5.59533841535449,5.973455615341663,21.42813276644373,46.667621994856745,44.056783804273984,43.05016249418259,44.132062792778015,44.93851773440838,126.23387575149536,32.10092750737816,507.4951135008447,542.1794676101694,4235.777090704448,91.17694957983194,3238.6849853189196,5502.16162109375,5.0,5.0,5.0,0.0,38.86107372956013,41.13892627043987,1
adaptive_0.12,medium,Initialization: Create an initial population of candidate solutions (often rando...,140,128,0.12,177.15933546423912,5.51067217066884,5.687924925237894,22.503813197683243,44.43691347842105,43.390307194135325,43.33758354187012,44.2433163523674,44.42895948886871,57.79586359858513,9.187086736094207,550.9719663907401,562.7461158600115,4396.45403015634,99.21030396475768,3200.8576589809713,5459.43505859375,5.0202688702448155,5.1663000047206875,3.0535275399684907,0.19588150277941818,38.164426081293215,41.835573918706785,0
adaptive_0.12,medium,Rewrite the documents above (Month 4 and Month 11) and label the months with the...,82,128,0.12,137.49539479613304,5.804832104593515,5.942399878054857,21.540118912680544,46.42499904730357,45.70650203725484,43.53053495287895,52.02024206519127,52.38349288702011,66.5360763669014,6.101598515808582,504.97178346641175,512.5977280846964,4004.669750661691,86.59603375527428,3046.0606768616967,5451.5400390625,4.706848396184878,5.190042024850845,1.9028670251369475,0.6149379376939342,40.776263365126034,39.223736634873966,0
adaptive_0.12,long,You are a partner in a commercial team at a large global law firm based in the U...,662,128,0.12,463.1269834935665,5.9441779889166355,6.407536648213863,19.976475676605098,50.05888006417081,46.80344626659483,43.75217482447624,51.70595794916153,52.18043103814125,134.08024609088898,41.542885022921496,527.9308141083327,572.5155012678877,4472.777353655372,89.81353333333334,3668.4140560445207,5544.6943359375,4.637175440553606,5.119642531871795,0.0,0.8184137784572082,41.9528991218627,38.0471008781373,2
adaptive_0.12,short,write some code that removes whitespace in js,8,128,0.12,85.9111063182354,5.935172986239195,6.021174598485231,21.258310634639532,47.04042655066587,46.73258998379932,43.71258616447449,51.79150626063347,52.02413611114025,61.791982501745224,2.8393792510032654,513.7042787858434,518.7675000338816,4052.8710940147,86.52862916666666,3123.589693723694,5442.75830078125,4.565441710366978,5.173356449604034,2.506162887811661,0.6066508945042094,41.95465241360852,38.04534758639148,0
adaptive_0.12,short,compile a list of all pokemon mentioned in any prompt above including the gym le...,46,128,0.12,126.43652781844139,5.5557727590203285,5.682288367301226,22.52613590267207,44.392877869540825,43.74542251581282,43.31902787089348,44.2373052239418,44.66557577252388,65.9346915781498,5.984232791483402,498.18621763277235,506.0582725795768,3953.580254527944,89.2605242290749,2875.569035455482,5447.98974609375,4.973004310009049,5.154465651512146,1.9613329231739043,0.35287040737819114,38.558297416591266,41.441702583408734,0
adaptive_0.12,medium,Write a story about a mother taking her toddler daughter to the bathroom after a...,94,128,0.12,142.52253621816635,5.51545425131917,5.658034488558769,22.622697026472974,44.203394441865385,43.42784286718669,43.20327937602997,44.13638114929199,44.51839551329613,58.564238250255585,6.19805992942676,553.2017012873273,561.4811052338127,4386.571134639162,99.80516888888889,3176.879458087008,5453.6142578125,5.015037027963505,5.158341443538665,2.949873125553131,0.22632744948546313,38.20802476697081,41.79197523302919,0
adaptive_0.12,long,"Act as the prompt generator and I will give you the main keywords by: Product, F...",408,128,0.12,310.0718595087528,5.659543223679066,5.969724826514721,21.441524311386008,46.63847520714626,44.562525049907954,43.31504926085472,43.923065811395645,44.51601691544055,104.91062700748444,20.89573147236556,506.89291175811366,529.588472397402,4137.4099406047035,89.09152941176472,3161.497451506777,5500.92333984375,4.906446293113739,5.1420313775539395,0.0,0.7345487959178596,39.46071115183079,40.53928884816921,1
adaptive_0.12,long,"Tables:
CREATE TABLE `crm\_account` (
 `CustomerID` varchar(255) NOT NULL,
 `Cus...",881,128,0.12,888.7792117893696,5.80142791941762,6.69044641777873,19.13175773441091,52.26911263889633,45.67945018176019,43.591879308223724,51.999107748270035,52.20464505255222,67.15022027492523,69.02154677511564,515.8420294207148,587.3474190777187,4588.651711544677,88.25883458646616,3929.6164359601057,5620.66796875,4.709927948769623,5.146736866235733,1.823733365535736,0.5903072384177984,40.75060042691982,39.24939957308018,0
adaptive_0.12,medium,Write me a story about Jack and Phil on a construction site. Jack is having a ba...,95,128,0.12,165.63944518566132,5.546523332595825,5.712240286171436,22.40802094930613,44.626877235714346,43.672536184468605,43.48670691251755,44.039930403232574,44.202980399131775,78.06782051920891,7.894697775224224,498.23099024469775,508.5674480324294,3973.1831877533546,89.3229254385965,2905.0594648862416,5453.697265625,4.980568829343076,5.140890991687774,0.28927690386772154,0.4249163570008864,38.49525975547438,41.50474024452562,0
adaptive_0.12,short,generate the job descriptions for the developers respectively,8,128,0.12,80.65303042531013,5.564191084355116,5.644911676645279,22.675288353859465,44.10087247379124,43.81167140649998,43.460194021463394,44.43672224879265,44.64039318263531,80.96745237708092,2.9615862062573433,504.5884725173209,509.029134383807,3976.7901123734923,90.56824444444446,2873.424504435791,5442.75830078125,4.965554905735603,5.138417994976043,0.0,0.45582857659807213,38.62673921261247,41.37326078738753,0
adaptive_0.12,short,Why do IT companies file patents on software?,9,128,0.12,81.49507641792297,5.550953008234501,5.632515165954828,22.72519402587376,44.004024734022096,43.70716891772165,43.542541563510895,44.445306807756424,44.58922520279884,56.096337735652924,2.948888040080667,557.1752091376634,561.598724750042,4387.490037109704,100.18228124999999,3163.213334335503,5442.87744140625,4.979092030403184,5.1451945960521694,3.287271773815155,0.20897768728578525,38.50756641330681,41.49243358669319,0
adaptive_0.12,medium,5. Explain the impact of the following transactions on a company's income statem...,126,128,0.12,135.39499789476395,5.540679343044758,5.67614059522748,22.550533739002674,44.34484840021469,43.626458098099924,43.69177669286728,44.29764673113823,44.497500360012054,51.30449682474136,6.219076783899218,497.8214316235855,506.38828529850394,3956.158478894562,89.5643407079646,2874.331103130473,5457.2666015625,4.98886431399293,5.114290630817413,3.9477402627468106,0.12036971898948293,38.426130716725595,41.573869283274405,0
adaptive_0.12,medium,I want you to act as a cyber security specialist. I will provide some specific i...,81,128,0.12,92.15616807341576,5.575638424605131,5.667869795113802,22.5834404506517,44.28023277432658,43.90183504758857,43.63467916846275,44.395218789577484,44.69406567513943,73.79525154829025,2.935569880612195,520.6781235885732,525.762344462404,4107.5183161125315,93.14550000000001,2979.952511586678,5451.421875,4.950973986265229,5.11749587059021,0.8720194458961487,0.40242134316298706,38.74188344778977,41.25811655221023,0
adaptive_0.12,long,"// store/inventorySlice.ts

import {createSlice, current} from '@reduxjs/toolkit...",699,128,0.12,618.701908737421,5.562198773026466,6.1811742670834064,20.70803935777027,48.29042396158911,43.795960243996674,43.747302144765854,44.244612753391266,44.673700630664825,61.82459369301796,46.768901928836485,502.805471626399,552.2673059082924,4314.5883274085345,89.83694715447153,3413.6604598318168,5557.44921875,4.964518145641944,5.114178425073623,2.494141674041748,0.2534315094483871,38.62901545298381,41.37098454701619,0
adaptive_0.12,medium,Create a powershell script that allows me to choose several different .csv files...,84,128,0.12,136.90202310681343,5.919977739453316,6.05694679543376,21.132759511194198,47.31989683932625,46.61314168900955,43.82678493857384,51.955314725637436,52.09782086312771,66.22949242591858,5.9543600722886625,513.6112333231029,521.0548000445832,4070.7406253483064,86.55401244813278,3156.0012013754167,5451.77734375,4.5834145945826865,5.15777370929718,1.9414157330989836,0.6241220285464234,41.804878378477625,38.195121621522375,0
adaptive_0.12,long,"please implement and modify this code with the code you have provided

php
 $jso...",802,128,0.12,615.1047572493553,5.535999238491058,6.151340927928686,20.808471112184133,48.05735099944286,43.589725797101266,43.49537566304207,44.17397826910019,44.437240436673164,59.16300415992737,67.71908601173759,545.0344151822812,615.3763667392618,4807.627865150483,100.55665306122451,3785.3898308032744,5592.9580078125,4.994348857675013,5.145421242713928,2.85741782784462,0.20493741048387212,38.38042618604157,41.61957381395843,0
adaptive_0.12,short,can you write me a rap song about rainbows and unicorns in the style of Joyner L...,20,128,0.12,135.33813878893852,5.49444842338562,5.629844684153795,22.735973580279914,43.983161594951525,43.26230190752998,43.33306849002838,44.12667900323868,44.35514733195305,47.277044504880905,5.993150211829692,493.7274747762885,501.22248520066034,3915.800665630159,89.61822321428572,2821.804743885292,5444.18212890625,5.038878191268352,5.173553144931793,4.489920204877853,0.10141880361655353,38.00934840609708,41.99065159390292,0
adaptive_0.12,medium,"we currently named our business ""muscles and meows"" because we jokingly admit to...",143,128,0.12,213.09662237763405,5.543982304632664,5.757154483348131,22.233205721719717,44.977769401157275,43.652517794389425,43.476227670907974,44.29895877838135,44.60001103579997,56.849900633096695,10.526190371060745,501.66763055781837,514.5851164718567,4020.1962224363806,89.57789956331881,2962.5460103601704,5459.89990234375,4.98725326028396,5.138566410541534,3.1834743082523347,0.2298000103832986,38.43955616430035,41.56044383569965,0
adaptive_0.12,long,"Web search results:

[1] ""Writing a summary is a great way to process the inform...",364,128,0.12,359.83695834875107,5.626923695206642,5.986906204372644,21.379990871831748,46.772704721661285,44.30561104980041,43.58216002583504,44.50687691569328,44.74950730800629,105.62235116958618,26.102802939165386,507.5662607362307,536.0609838649852,4187.976436445198,89.76854393305442,3209.346830223384,5494.111328125,4.923126195875679,5.1228191614151,0.0,0.5941851442199731,39.17543009275526,40.82456990724474,1
adaptive_0.12,short,Write a business proposal for the need of an IT intern for a semi-conductor manu...,18,128,0.12,72.52420112490654,5.8853806890547276,5.95798609033227,21.483769525360138,46.54676633072086,46.34071910005855,43.70855167508125,44.51134726405144,44.79258805513382,322.7761350572109,2.976129647601396,574.250490291899,578.7071043033991,4521.1492523703055,97.45912236286921,3447.9288778161176,5443.94482421875,4.880016349244307,5.137400543689727,0.0,0.6556530394774632,41.24380187608126,38.75619812391874,1
adaptive_0.12,medium,"async get\_file\_type(file\_name: string): Promise {
 const file\_type\_extensio...",201,128,0.12,192.91378930211067,5.631729248911142,5.824772082269192,21.975108758269947,45.50603189272806,44.343487924243526,43.844759464263916,44.693341106176376,45.0143963098526,74.16025549173355,13.250075077699497,515.0730047551393,531.0610340913292,4148.914328838509,91.71553879310345,3093.309485356182,5469.7578125,4.892392087968317,5.102851903438568,0.8223972380161285,0.46195598718835584,39.230065933597366,40.769934066402634,0
adaptive_0.12,short,"now a similar, more gracile, closely-related one",11,128,0.12,77.7132473886013,5.658295560628176,5.736068405210972,22.314936112637273,44.81303441571072,44.552534965314265,43.479301035404205,44.28465813398361,44.58509534597397,180.18994480371475,2.9888127912729976,501.5622220749129,506.0456007923056,3953.4812561898875,88.48289519650655,2902.7121823007487,5443.11474609375,4.96950393755605,5.140152490139007,0.0,0.45790093966116246,39.37533019682554,40.62466980317446,1
adaptive_0.12,long,covert this into instagram text video reel which will have a bacground song'How ...,368,128,0.12,310.34618243575096,6.220026358962059,6.530499637126923,19.600337969900462,51.01952841505408,48.975726662892995,51.22872069478035,51.9834466278553,52.18773633241653,103.36986929178238,19.336506505675615,532.7016528144032,554.1780977360904,4329.516388563206,85.02687692307693,3619.0598661692266,5494.73046875,4.287799266426584,5.134052699804306,0.0,0.7251504751311512,44.45212712790084,35.54787287209916,1
adaptive_0.12,medium,"Now I get this:
UDP server listening on 0.0.0.0:50055
Received 8 bytes from 10.1...",171,128,0.12,204.03225347399712,5.582085829228163,5.786221794784069,22.121516343425395,45.20485777175054,43.95260743972823,43.5163751244545,44.30449604988098,45.862109959125505,73.91088828444481,12.51243147294596,502.40338040200254,517.3637226894275,4041.9040835111523,89.6730043290043,2993.5812480561867,5465.31396484375,4.9436379545316935,5.1422128736972805,0.8417936325073242,0.47719052214446417,38.803017045569234,41.196982954430766,0
adaptive_0.12,long,Below is some data from a file. What file format do you think this data is from?...,972,128,0.12,656.8651348352432,5.62634003162384,6.283440455794334,20.371005486646027,49.08937856089324,44.30073232749316,43.7573604285717,44.776228815317154,45.22107318043709,105.50837963819504,45.06654902605153,562.7419696825986,609.7400355164743,4763.594027472455,97.551136,3831.265206681689,5651.646484375,4.925377357710066,5.135432696342468,0.0,0.4604332760973389,39.15564272934058,40.84435727065942,1
adaptive_0.12,medium,Please write a program which asks for tomorrow's weather forecast and then sugge...,253,128,0.12,243.55200678110123,5.636203721165657,5.879872240126133,21.769180480910276,45.936501875985414,44.378224114968084,43.60996559262276,44.40440014004707,44.79340761899948,83.7341956794262,13.60486521698162,504.80211403950125,520.6352631346379,4067.462993239358,88.78972222222221,3061.268830936122,5478.6240234375,4.890868429640148,5.136260157823562,0.0,0.6380535549036039,39.27193461792675,40.72806538207325,0
adaptive_0.12,short,"the last response got cut, could you generate again the javascript file?",14,128,0.12,103.65581512451172,5.945053827017546,6.048786975443363,21.16126762599668,47.256148245651275,46.810427988608055,43.334998190402985,51.35883763432503,51.60164386034011,372.793473303318,4.381802331961691,545.7526000824943,552.0891740239709,4313.196672062273,91.67039834024895,3339.4698051194796,5443.47021484375,4.875484169280436,5.170905357599258,0.0,0.6195494784311727,41.67543375116634,38.32456624883366,1
adaptive_0.12,long,"You are AdventBot, a chatbot that solves small coding puzzles from Advent of Cod...",420,128,0.12,383.0636404454708,5.683744981884956,6.067017141729593,21.097682272826017,47.39857141976245,44.75308315256449,43.28808933496475,44.3254791200161,49.39997494220726,137.41469755768776,23.365552992040293,514.2740985952635,539.3630722500644,4213.774001953629,89.18829752066117,3272.325004957078,5502.78076171875,4.896378975261855,5.14595410823822,0.0,0.6480341555038467,39.64790440802499,40.35209559197501,1
adaptive_0.12,medium,"having this documentation site structure, how would you organize this better for...",211,128,0.12,227.06123813986778,5.609499718993902,5.83666118606925,21.93034612074214,45.59891551616602,44.168474196683704,43.52642968297005,44.26438882946968,46.774575486779185,77.157624065876,11.794852319791914,502.5895317282862,515.9373426001481,4030.760489063657,88.83330172413794,3011.3514619979974,5471.234375,4.914275330211235,5.1402606725692745,0.4122262358665466,0.5332415705998591,39.04770558157305,40.95229441842695,0
adaptive_0.12,long,Please make the following this to a dialogue for me as a chairman and Dr.Hasan a...,445,128,0.12,353.6318354308605,5.582802444696426,5.936616692692041,21.56110232913768,46.37981791165657,43.95793871147426,42.99716278910637,43.81272494792938,44.39254216849803,92.67435222864151,29.671399421092126,559.1804741311371,590.8625443038159,4616.113627373561,99.7352151898734,3507.724443600524,5506.65087890625,4.954547362815678,5.1560307204723355,0.0,0.6521890606606499,38.810911346373594,41.189088653626406,0
adaptive_0.12,short,I have significant teeth overbite which makes it difficult for me to quickly and...,29,128,0.12,80.46149089932442,5.5683563798666,5.648893482983112,22.659304939204617,44.131980335805565,43.84445636643199,43.461110442876816,44.38175857067108,44.621359556913376,66.24221801757812,2.8800982801057398,498.26036003016304,502.5810593022145,3926.4145257985506,89.29721333333333,2839.0268705630288,5445.40478515625,4.959277003628063,5.155527806282043,1.9015567660331725,0.3816077584399799,38.672691636432816,41.327308363567184,0
adaptive_0.12,medium,You are a professional developer that builds very robust SAAS. You are also an e...,201,128,0.12,145.36354690790176,5.628771208226681,5.7742591612041,22.167345875294643,45.11139969690703,44.31984802400033,43.603308498859406,44.47702169418335,44.95106711983681,75.71391388773918,5.646882286220789,506.6946364161223,514.7348996576368,4021.366403575287,89.60026956521739,2972.212709939582,5469.7578125,4.89704665339838,5.146513348817825,0.6257390141487121,0.5862736748135615,39.191277888346846,40.808722111653154,0
adaptive_0.12,medium,"cs3492 Based on the syllabus outlined below, Write multiple choice questions and...",129,128,0.12,204.6809308230877,5.537198930978775,5.741965487599373,22.29201834745176,44.8591053718701,43.59917550927072,43.40072348713875,44.18041482567787,44.52979676425456,64.00813534855843,12.106580572146921,490.2608129369151,504.5324931490385,3941.660102726863,88.22789082969433,2897.008163034246,5457.73291015625,4.9909570846970635,5.145068085193634,2.206184184551239,0.28736713005095393,38.40869096085781,41.59130903914219,0
adaptive_0.12,medium,"hi could you pleasse help me, i need to send an email this is the information , ...",151,128,0.12,171.1708828806877,5.60100868716836,5.7722718343138695,22.174977837857654,45.095873705577105,44.10160643847909,43.49816590547562,44.472623616456985,48.204739019274655,70.75995206832886,7.386239464256913,505.47951536118796,514.3481998485047,4018.345311316443,89.56167391304348,2968.957627015565,5463.07275390625,4.923629280713601,5.165028190612793,1.2857555508613585,0.4840366414710178,38.96975599405334,41.03024400594666,0
adaptive_0.12,long,I am a product designer. My company is a one-to-one online tutoring platform. We...,964,128,0.12,834.969449788332,5.529819693416357,6.365016166120768,20.1099253575048,49.7266887978185,43.540814554128126,43.08108985424042,43.80657225847244,43.919702991843224,95.51586210727692,66.72080305700376,563.784012890173,634.0835510784705,4953.77774280055,99.85270472440945,4035.952053285728,5649.208984375,5.014547484409153,5.149533516168594,0.0,0.45291371145146425,38.33388701433272,41.66611298566728,0
adaptive_0.12,short,I wrote a script to run on a website. I run it in the chrome console. What's the...,29,128,0.12,99.23283755779266,5.572235509753227,5.671552438288927,22.568776607947015,44.30900342413224,43.87503252254697,43.42883452773094,44.30806264281273,44.44564245641231,65.93716889619827,3.0838105367049575,506.5534504432827,511.16974892071636,3993.5136634430964,90.58040265486727,2899.1260358708273,5445.40478515625,4.9552929763718865,5.153591251373291,1.9424072563648223,0.4114480653166624,38.70589186356762,41.29410813643238,0
adaptive_0.12,medium,"Okay so the browser console says it has posted successfully...

Token being sent...",195,128,0.12,174.4452267885208,5.609512746334076,5.784068159759045,22.129753050028423,45.188032498117536,44.168573195540056,43.70864853262901,44.56436336040497,44.943131506443024,82.61227235198021,10.93313414120674,512.7922531774548,527.6216412779187,4122.04407248374,91.60384347826086,3051.7995357154177,5468.962890625,4.91860707496095,5.126198744773864,0.0,0.47881663812169867,39.031966112730075,40.968033887269925,0
adaptive_0.12,long,where in this code should the exploration/exploitation 'recommend\_items' functi...,908,128,0.12,586.3351970911026,5.499758139252663,6.086317576467991,21.030779020617736,47.54935606615618,43.30432857936761,43.04992035031319,43.785396218299866,43.91027353703976,61.773836612701416,45.6754532786142,505.42731251073815,553.3895347147434,4323.355739958933,91.1563374485597,3368.104451767786,5630.1455078125,5.030225504664926,5.14820716381073,2.5007461667060853,0.2353321749516583,38.0814541277923,41.9185458722077,0
adaptive_0.12,medium,I am a digital marketing agency and looking to create an shared mailbox for my b...,75,128,0.12,102.93479263782501,5.655563332140446,5.758567288517952,22.227751033702447,44.9888069415465,44.53119512383393,43.61138120293617,44.369153678417206,44.56545189023018,132.398571819067,4.963461675371974,508.34003636772184,516.0367134681046,4031.536823969567,90.23334210526318,2971.6321378517387,5450.7099609375,4.922400795615565,5.134543544054031,0.0,0.5469279006461625,39.39160405416188,40.60839594583812,1
adaptive_0.12,long,Please summarize this data with the highest quality data: The consumer electroni...,286,128,0.12,266.8338343501091,5.604266311973333,5.8712150156497955,21.801279574809378,45.86886730976403,44.12725057423584,43.07878762483597,43.966805934906006,44.18199025094509,95.92938050627708,26.872265660580247,538.2773462206684,569.2395232900606,4447.183775703598,97.42007264957265,3342.127636641935,5482.60498046875,4.9346476035793945,5.135368770360946,0.0,0.6238804411844651,39.00312289126276,40.99687710873724,0
