bucket,prompt,input_tokens,generated_tokens,ttft_ms,decode_time_s,total_time_s,tokens_per_sec,ms_per_token,tbt_mean_ms,tbt_p50_ms,tbt_p90_ms,tbt_p95_ms,energy_prefill_j,energy_decode_j,energy_total_j,energy_per_token_mj,avg_power_w,edp,peak_mem_mb,model
long,"Benefits Of Children's Ebooks

Many people have heard the term ebook but have never
actually seen or...",387,128,615.9794703125954,5.1207513846457005,5.736894018948078,22.31172470281579,44.81948452303186,40.32036148774342,40.13543948531151,40.28676971793175,40.350764244794846,47.60238430559262,524.7191668582819,577.2058321441598,4509.420563626249,101.42511304347829,3311.368686129779,4154.49462890625,Mistral-7B
long,"Prompt:

We will be creating an introduction for a dungeons and dragons game. This will be a follow ...",715,128,114.46331441402435,5.1057854779064655,5.22031170129776,24.51960866018392,40.78368516638875,40.20251747308753,40.185943245887756,40.345221012830734,40.424274653196335,4.546579007636756,592.919806644963,605.6574315778109,4731.698684201648,116.54493333333335,3161.720577043594,4226.783203125,Mistral-7B
long,"Can you take this script:

import feedparser
import time

# URL of the existing RSS feed
rss\_url = ...",336,128,405.3809083998203,5.314701814204454,5.720250714570284,22.37664158215408,44.68945870758034,41.847520720536316,40.18989950418472,40.41006341576576,40.60044102370739,31.0285812173672,534.9368021256105,569.8804594061523,4452.191089110565,100.05442608695652,3259.8591051376848,4143.8349609375,Mistral-7B
short,generate the job descriptions for the developers respectively,9,128,77.8455100953579,5.520948924124241,5.59885535761714,22.861815822024827,43.741057481383905,43.47151817064586,39.87780585885048,40.30890166759491,46.98952212929721,7.687534652481055,543.4454912534877,547.4286431682166,4276.786274751692,98.75373214285715,3064.9737917154507,4077.82080078125,Mistral-7B
long,"explain this
Example: Three-Segment Instruction Pipeline
The data manipulation instructions operate ...",679,128,129.01102378964424,5.091570772230625,5.220642223954201,24.518056305925267,40.78626737464219,40.09059532068846,40.0802344083786,40.21364226937294,40.272050350904465,3.3668363288640974,599.7885941852797,607.9966906652992,4749.97414582265,116.94119047619049,3174.133195311682,4218.25048828125,Mistral-7B
medium,"You're a historical romance writer. Write a 3,000-word chapter. The setting is the Philippines durin...",73,128,149.91936832666397,5.192815572023392,5.342795684933662,23.95749483008525,41.74059128854424,40.88778609013933,40.09049013257027,40.428776293992996,41.53051190078257,3.1759405032191426,531.913031189654,538.2226888498795,4204.864756639684,101.68347663551401,2875.61385952053,4090.111328125,Mistral-7B
long,"2.1. True or false: If a matrix A is nonsingular,
then the number of solutions to the linear system
...",320,128,480.80671951174736,5.436968822032213,5.917953711003065,21.62909786908499,46.234013367211446,42.810206132845614,40.32216966152191,40.46705588698387,40.55124595761299,33.89295143012703,545.0979930305294,582.7242424683067,4552.533144283646,99.75473728813559,3448.5350932067654,4140.82568359375,Mistral-7B
short,Please continue,3,128,87.96939998865128,5.199322380125523,5.287361264228821,24.208673022963794,41.30750987678766,40.93901950895317,39.927974343299866,41.07780680060387,45.18725611269474,8.85429189815773,523.7287277771235,527.6693972448111,4122.417165975086,100.65195283018869,2789.978731311184,4076.71630859375,Mistral-7B
short,"the last response got cut, could you generate again the javascript file?",17,128,109.81117561459541,5.664774604141712,5.774643316864967,22.165871202152573,45.11440091300756,44.60399838413779,40.138937532901764,40.55727422237396,43.44588182866572,3.9538819435983896,550.4092087567765,558.9523849394117,4366.815507339154,97.36515517241381,3227.750654136108,4079.29345703125,Mistral-7B
long,"Web search results:

[1] ""May 28, 2022 at 5:37 pm ET • 6 min read Getty Images This season in the UE...",486,128,564.831480383873,5.146135978400707,5.711132545024157,22.412367247809794,44.61822300800122,40.520234488126796,40.10169580578804,40.313487499952316,40.40478616952896,51.967701052654526,578.6324077604189,634.7670228717363,4959.11736618544,111.79781578947369,3625.2386028308665,4176.4423828125,Mistral-7B
long,"Project Specs:

Java / IOS
Mobile app (IOS, Windows, Edge, Android, Chrome)
User Profile Setup (Name...",521,128,102.43786126375198,5.104876384139061,5.20737637206912,24.580516339582335,40.68262790679,40.19536465171754,40.191400796175,40.30971601605415,40.333181247115135,3.151872531402856,579.3893761556466,588.800209335588,4600.001635434281,114.35367307692309,3066.1042979634926,4191.45751953125,Mistral-7B
medium,"no, you got cut off; here is the last complete line : dCCAl\_dt = (QL\*(CCAl-CLAl)/VC) + (QM\*(CCAl-...",84,128,186.41576170921326,5.1660023629665375,5.352498825639486,23.91406409784822,41.81639707530849,40.67665667045774,40.09189084172249,40.352972596883774,44.408902153372765,7.722670983919874,527.4999467685018,540.0627092319354,4219.239915874496,102.05291588785045,2890.6850169356135,4091.6279296875,Mistral-7B
long,"5.
Compatibility
Model Version & Parameter Compatability
Affects initial generation Affects variatio...",1143,3,144.5831023156643,0.0809837132692337,0.2256302908062935,13.296087104614596,75.21009693543117,40.45959562063217,40.45959562063217,40.48082083463669,40.48347398638725,6.804509026739747,11.326958138382063,28.538507849352435,9512.835949784145,157.3732,6.439151825227079,4317.7060546875,Mistral-7B
medium,"schema of the table are as follows:
```
+-------------------------------+
| column\_names |column\_t...",250,92,418.22372004389763,4.667140647768974,5.085530046373606,18.090543003595748,55.27750050406093,51.28651452097264,51.321081817150116,51.54735594987869,51.86125449836254,40.91944385633432,418.4110208033156,464.65001934321594,5050.543688513217,92.40366666666665,2362.991634418002,4125.7119140625,Mistral-7B
long,"def update\_rectangles(self, rect: tuple[int, int, int, int]) -> None:
 """"""
 Update the rectangles i...",703,128,121.44147232174873,5.1302371099591255,5.251741051673889,24.372869633243344,41.02922696620226,40.39504320368054,40.38087651133537,40.48387408256531,40.553200617432594,3.278073985390365,595.5425437574685,606.9248499193267,4741.60038999474,116.71513333333333,3187.412149602342,4224.77783203125,Mistral-7B
long,"php function returns following response
{
""success"": true,
""data"": {
""gallery"": [
{
""title"": ""Ar-lef...",1148,128,145.0190506875515,5.129925712943077,5.27502229064703,24.265300305356554,41.21111164567992,40.39258944002662,40.3868705034256,40.505990386009216,40.53260497748852,3.1254922473430633,653.724289151188,662.8237679004669,5178.310686722398,126.08955660377357,3496.410150445616,4318.3818359375,Mistral-7B
long,"Розкрийте дужки, використовуючи дієслова у Present Indefinite, Present Continuous, Present Perfect, ...",303,91,479.9661487340927,3.924605045467615,4.404688708484173,20.65980277442051,48.4031726207052,43.60599132875601,40.653642266988754,40.946606174111366,41.11364260315895,34.981804012909535,387.6229969618767,427.4398415023683,4697.141115410641,98.73159090909093,1882.7394434217463,4137.95849609375,Mistral-7B
long,Geography: The story takes place in a dystopian future where most of humanity lives in a simulated w...,484,128,565.4712505638599,5.149452976882458,5.715089611709118,22.39684916536613,44.64913759147748,40.54635003443778,40.257878601551056,40.4525451362133,40.71965776383877,40.866657937668265,528.4476115247644,573.5937552554756,4481.2012129334025,101.6079736842105,3278.1397120017905,4176.09765625,Mistral-7B
short,gold and silver gifts,5,128,95.3965112566948,5.26010500267148,5.355568442493677,23.900357426932672,41.84037845698185,41.41761303886654,40.186695754528046,41.10712707042694,50.272023677825885,9.496787779205103,523.8819373319186,527.0594983723946,4117.652331034333,99.55068224299065,2822.703216799744,4077.08447265625,Mistral-7B
medium,"You are a software engineer and are tasked with building the following game, provide the proper html...",134,128,293.84446144104004,5.604857221245766,5.898837398737669,21.699191102875893,46.08466717763804,44.13219916773593,40.53467884659767,41.08644351363183,57.19589069485654,16.39868136986159,556.5259918920565,578.262018686846,4517.6720209909845,98.88292372881357,3411.0736220995077,4103.48193359375,Mistral-7B
long,"---------------------------------------------------------------------------
KeyError Traceback (most...",374,105,664.3336936831474,4.213521495461464,4.8780036717653275,21.52519904971719,46.457177826336455,40.51400087057398,40.34929722547531,40.462448447942734,40.51354341208935,41.1230805383902,450.1650394784472,495.0115858331602,4714.396055553907,102.29442857142857,2414.668333260533,4151.744140625,Mistral-7B
medium,I want you to act as a a Blue Gene/L supercomputer that can simulate molecular dynamics. I will type...,159,128,296.5655215084553,5.260963391512632,5.557626161724329,23.031415981438784,43.41895438847132,41.424382683329696,40.55037349462509,40.81706702709198,45.29967308044431,19.867110181331633,536.2172877397835,561.3710823958329,4385.711581217444,102.35410810810811,3119.8906139585847,4107.31494140625,Mistral-7B
medium,You are a social media expert focused on assisting individuals looking for work. I'm going to provid...,115,128,226.0201834142208,5.210496570914984,5.436578251421452,23.544221030302108,42.47326758923009,41.026998927274086,40.53341969847679,40.70952087640762,41.708920896053314,10.8294798341915,530.9861198055838,546.1218531026263,4266.576977364269,101.29861467889913,2969.034189203719,4097.3349609375,Mistral-7B
short,Reccommanded Language learning software,8,128,83.1567607820034,5.245177119970322,5.328395441174507,24.02224110674971,41.62808938417584,41.30006572744978,40.32035544514656,40.80124869942665,44.864737242460244,8.36977926566389,529.2045263150391,532.5860825757143,4160.828770122767,100.6506168224299,2837.8292544294254,4077.63623046875,Mistral-7B
short,"i need a way to create a way to track the player hips at least approximately, all i have is the posi...",34,128,125.11073052883148,5.160733688622713,5.285904139280319,24.215346443537154,41.296126088127494,40.63509771321702,40.327928960323334,40.588176250457764,41.13552458584308,3.3368481339812277,524.0400597556662,532.0070563361812,4156.305127626416,101.46583962264154,2812.1383012137585,4082.42236328125,Mistral-7B
long,"continue the following code: 

/\*\*
 \* Set up the canvas for the game.
 \*/
function setupCanvas()...",717,128,118.15469712018967,5.127866022288799,5.246082507073879,24.39915876797654,40.98501958651468,40.37637715264568,40.368445217609406,40.462496876716614,40.54357744753361,3.3370830837953833,581.0095312115811,587.6756362864618,4591.215908487982,113.05852380952382,3082.994875355919,4231.0498046875,Mistral-7B
long,"1. Meaning of the brand name
Ioni is an eco-friendly lifestyle brand that can be used in general hou...",398,128,596.8246124684811,5.876469325274229,6.473457347601652,19.77305064772268,50.57388552813791,46.270878648194746,50.67291855812073,50.84993988275528,50.8931640535593,52.13159025869146,575.1360748193413,633.7768165758737,4951.381379499013,98.41236153846154,4102.727190002674,4156.81982421875,Mistral-7B
short,Write a business proposal for the need of an IT intern for a semi-conductor manufacturer.,21,128,113.23429644107819,5.190306201577187,5.303596761077642,24.134564855943452,41.43434969591908,40.867897087898776,39.839256554841995,40.705786645412445,48.99063222110271,3.4333470709025855,533.8433530426956,542.1111884599328,4235.243659843225,103.4434245283019,2875.1391432600512,4080.02978515625,Mistral-7B
medium,"이제 본문의 introduction을 작성할거야. 내용은 위의 title과 abstract를 참고하고, 아래의 구체적인 내용을 참고해줘. 과학적이고 전문적인 언어로 서술형으로 작성...",372,128,814.8710057139397,5.141805488616228,5.956855803728104,21.487845974027284,46.53793596662581,40.48613435405446,40.0504432618618,40.3574213385582,40.41140414774418,66.43711792023666,535.0120798547566,607.0105336743388,4742.269794330772,103.00176470588235,3615.8742204420787,4151.3212890625,Mistral-7B
medium,"can you update the docstring for this? What is the purpose of this section?

 def emit(self, record)...",162,128,294.8625385761261,5.27895425632596,5.573931969702244,22.96404059033352,43.54634351329878,41.56604714280977,40.13596475124359,40.28322324156761,45.83944827318186,18.42936072649434,535.9649483810738,558.596202501487,4364.032832042867,100.20310714285714,3113.577231277307,4107.85498046875,Mistral-7B
short,write some code that removes whitespace in js,11,128,93.47295388579369,5.554819714277983,5.648351393640041,22.66147962113796,44.12774526281282,43.738204223199155,39.84324261546135,40.18936529755592,43.33727955818172,9.399522781167345,558.1930210363196,561.6377402019577,4387.794845327795,100.55874336283186,3172.3273125905716,4078.18896484375,Mistral-7B
medium,"перепиши эту задачу что бы программист ее понял

12) Important quick fix on having client’s with mul...",249,128,409.5200002193451,5.422171853482723,5.831869013607502,21.948366758810522,45.56147666880861,42.69373933161338,40.10236635804176,40.30657112598419,41.14414304494857,33.606934616945686,570.4831650633589,608.8345077690036,4756.519591945341,105.17824786324788,3550.6431002730283,4125.5322265625,Mistral-7B
long,"Give me at least 10 templates of natural language query, Cypher query and corresponding triplet.
The...",284,128,446.19523361325264,5.3682299964129925,5.814593147486448,22.013578036037185,45.42650896473788,42.269003790194596,39.95463252067566,40.231964737176895,40.3953954577446,34.81392450505309,544.0405566066315,583.9662695975694,4562.236481231011,101.68544827586207,3395.526269565251,4132.71435546875,Mistral-7B
long,"Web search results:

[1] ""A substantial number of families introduce complementary solid foods aroun...",699,128,108.66179689764977,5.103362675756216,5.212085295468569,24.55830876583779,40.719416370848194,40.183444280089354,40.16401618719101,40.31811058521271,40.420177951455116,4.406160569407047,589.7439195546117,599.565384759007,4684.104568429742,116.44992307692308,3124.985925574375,4224.29931640625,Mistral-7B
short,Give me a pitch deck for a presentation to venture capitalists and angel investors for premium cloth...,20,128,102.96544432640076,5.2533074505627155,5.356334574520588,23.89693888968026,41.84636386344209,41.36408231859132,39.910636842250824,40.6515546143055,45.04856094717975,3.377612280085683,524.331667599868,531.0864569587224,4149.112944990018,100.38560747663551,2844.6767514676444,4079.84521484375,Mistral-7B
long,"ce script me donne cette erreur 
StartTime: 11:55:46:87
Generate try: 1
Attempting to download metad...",442,84,823.8195404410362,3.3600738383829594,4.184042494744062,20.07627793109646,49.81002969933407,40.48204031514834,40.23519903421402,40.387850254774094,40.5133280903101,63.07466807949171,346.1871773653291,413.3943121803161,4921.360859289477,99.99885714285718,1729.6593692479355,4166.12255859375,Mistral-7B
short,Write a report on Marshall AI,7,128,75.54271444678307,5.180927790701389,5.256528060883284,24.35067377505666,41.06662547565065,40.79418465143114,39.943404495716095,40.30039608478546,47.89981991052622,8.593733439830654,588.1981244992744,591.5824020357151,4621.737515904024,113.7599238095238,3109.669496625472,4077.45263671875,Mistral-7B
short,"What people are involved in a concert team? What I can think of right now are: sound engineer, gaffe...",61,128,144.01133731007576,5.277846302837133,5.421932257711887,23.607819853879427,42.35884576337412,41.55727024153462,39.95255380868912,40.87667465209961,46.33322171866889,3.08671817278862,539.5917099444642,547.0270758888983,4273.649030382017,101.44610091743122,2965.943748603826,4087.39306640625,Mistral-7B
short,Add notes about the strongest elements of the story,10,128,102.96082124114037,5.174925275146961,5.277952913194895,24.2518268171737,41.234007134335116,40.74691690680549,39.97715935111046,40.2946799993515,42.46539436280725,3.1994228007271888,524.0856720528844,531.1078149977848,4149.279804670194,101.2786037735849,2803.1620393881335,4078.00439453125,Mistral-7B
short,what are some proteins that share a similar structure as TANGO2?,17,128,75.74585825204849,5.178780533373356,5.254592344164848,24.359644215243875,41.05150268878788,40.77723387658127,39.86739739775658,40.41607901453972,42.647840827703476,3.1705751082301137,526.5553816311415,532.9078947082292,4163.34292740804,101.99466666666667,2800.213743678868,4079.29345703125,Mistral-7B
long,these are some conditions our patient mention. Can you group them and nest lower tier conditions to ...,1136,128,146.02414891123772,5.06480909883976,5.2108981795609,24.56390349403949,40.71014202781953,39.87986365641196,39.8687869310379,39.96935561299324,39.994337409734726,3.336954357281327,615.6471597486735,622.3293023480772,4861.947674594354,120.79473076923075,3242.8946286930004,4317.0869140625,Mistral-7B
short,can you write me a rap song about rainbows and unicorns in the style of Joyner Lucas,24,128,136.7710903286934,5.5546905398368835,5.691520731896162,22.48959566863531,44.465005717938766,43.73719182422781,39.92679715156555,40.71676507592201,48.69889020919795,3.4509629677981137,592.9044528568761,600.0946790459157,4688.239680046216,106.31614912280703,3415.4513068904025,4080.58154296875,Mistral-7B
short,Let's update the outline so that we consider the following principals as thematic drivers in the sto...,79,128,336.98616176843643,5.140334542840719,5.477427884936333,23.368632629927873,42.7924053510651,40.474419929380495,39.993785321712494,40.308380126953125,42.08841659128665,20.12835810720921,523.7203248553778,548.1298898267336,4282.264764271356,100.67995454545456,3002.34194310403,4091.5283203125,Mistral-7B
long,"I want you to act as a social media marketing specialist that writes fluent English. Pretend that
yo...",303,128,491.4555065333843,6.330802097916603,6.822420444339514,18.76166985665625,53.30015972140245,49.84830299348343,51.2516126036644,51.586904376745224,51.78191363811493,40.04619674990698,550.6185591642912,595.2254935665485,4650.19916848866,87.73444525547445,4060.878576300498,4137.95849609375,Mistral-7B
