policy,bucket,prompt,input_tokens,generated_tokens,prefill_delay_ms,decode_delay_ms,ttft_ms,decode_time_s,total_time_s,tokens_per_sec,ms_per_token,tbt_mean_ms,tbt_p50_ms,tbt_p90_ms,tbt_p95_ms,energy_prefill_j,energy_decode_j,energy_total_j,energy_per_token_mj,avg_power_w,edp,peak_mem_mb,throttle_level
static,long,"Web search results:

[1] ""Writing a summary is a great way to process the inform...",364,128,5.0,5.0,313.6056624352932,5.577553682029247,5.891314402222633,21.72690018915118,46.02589376736432,43.91695547291613,43.29070448875427,44.22251656651497,44.62793283164501,25.53357854271866,572.7452964715436,600.7595347229299,4693.433865022889,102.28290638297872,3539.263299185765,5493.498046875,light
static,short,Write a business proposal for the need of an IT intern for a semi-conductor manu...,18,128,5.0,5.0,77.32059806585312,5.539269968867302,5.616679064929485,22.789267202256816,43.880305194761604,43.61549242744295,43.06861013174057,44.07450556755066,44.27568167448043,3.09166054032743,509.387234129155,513.999465118995,4015.6208212421484,91.90917410714285,2886.970035118812,5442.88623046875,light
static,medium,"async get\_file\_type(file\_name: string): Promise {
 const file\_type\_extensio...",201,128,5.0,5.0,172.9264296591282,5.748784765601158,5.921885535120964,21.614737272591572,46.26473074313253,45.26523116418696,42.97748953104019,44.14914846420288,44.2635178565979,9.795037385968492,536.863930990424,549.1661502919775,4290.360549156074,93.15274999999998,3252.099081792127,5467.8203125,light
static,short,"now a similar, more gracile, closely-related one",11,128,5.0,5.0,79.67730239033699,5.55131259560585,5.63107780367136,22.730994751403777,43.9927953411825,43.710309748105175,43.27963665127754,44.00898516178131,44.17783208191395,3.107313539139926,529.4705455838591,534.1314067192191,4172.901614993899,95.04718222222223,3007.735508620354,5442.05615234375,light
static,long,covert this into instagram text video reel which will have a bacground song'How ...,368,128,5.0,5.0,312.18499690294266,6.752220846712589,7.064608212560415,18.118485292988264,55.192251660628244,53.1662536829006,53.176578134298325,53.395432978868484,53.71321514248848,26.967973055208105,565.64066133935,595.071399460243,4648.995308283149,84.43501063829787,4203.946295686652,5494.8125,light
static,medium,"Now I get this:
UDP server listening on 0.0.0.0:50055
Received 8 bytes from 10.1...",171,128,5.0,5.0,142.42100343108177,6.3920954912900925,6.534635476768017,19.587932709493366,51.05183966225013,50.33050078576005,52.524134516716,53.51612791419029,54.62866574525833,6.956111384421588,616.5146608263366,626.54402303458,4894.875179957657,96.37313076923078,4094.236800678724,5463.71533203125,light
static,long,Below is some data from a file. What file format do you think this data is from?...,972,128,5.0,5.0,571.4874975383282,6.346755068749189,6.918513391166925,18.501084375065524,54.050885868491605,49.973613721883204,52.51666158437729,52.76983305811882,52.87633426487446,45.0682993837297,554.2161908184178,601.5811676684059,4699.852872409421,87.19435144927537,4162.047364387701,5650.587890625,light
static,medium,Please write a program which asks for tomorrow's weather forecast and then sugge...,253,128,5.0,5.0,193.5601569712162,5.626391284167767,5.820067290216684,21.99287286852563,45.469275704817846,44.301488121428825,43.61112415790558,44.47668641805649,44.95415799319744,11.89422942836769,518.1091844758168,532.0087748745177,4156.3185537071695,91.83059482758622,3096.3268687554323,5476.45703125,light
static,short,"the last response got cut, could you generate again the javascript file?",14,128,5.0,5.0,79.93605732917786,5.534044500440359,5.614069908857346,22.79985858353024,43.85992116294801,43.57435102537861,43.27590391039848,44.333284348249435,44.42329630255699,3.10726747443527,520.907213369092,526.6831105808038,4114.71180141253,94.16084375000001,2956.835802615077,5442.41162109375,light
static,long,"You are AdventBot, a chatbot that solves small coding puzzles from Advent of Cod...",420,128,5.0,5.0,384.8791904747486,5.590401891618967,5.9755501113832,21.42062197021238,46.68398524518125,44.018122741556546,43.5299389064312,44.355516135692596,44.727854803204536,31.352141779424624,517.6217745150476,551.3953244796041,4307.775972496907,92.80579831932774,3294.890392610274,5502.35107421875,light
static,medium,"having this documentation site structure, how would you organize this better for...",211,128,5.0,5.0,170.8729974925518,5.613542053848505,5.784521874040365,22.128017282540714,45.19157714094035,44.2003135195398,43.700505048036575,44.42232623696327,44.694439694285386,14.317794103056192,563.6727848572732,581.6984292706252,4544.51897867676,100.54090476190473,3364.8472882108535,5469.3681640625,light
static,long,Please make the following this to a dialogue for me as a chairman and Dr.Hasan a...,445,128,5.0,5.0,389.9240344762802,5.6339012905955315,6.024093821644783,21.248009043300662,47.06323298159987,44.36062513960628,43.83907467126846,44.40246596932411,44.61933299899101,27.993031961886214,513.3162644855231,543.6581611551362,4247.329384024501,90.67504583333333,3275.04776970142,5506.05029296875,light
static,short,I have significant teeth overbite which makes it difficult for me to quickly and...,29,128,5.0,5.0,75.8003406226635,5.692825313657522,5.768713545054197,22.188655928277235,45.06807457073592,44.82435611054653,43.3770976960659,53.22036072611809,53.54781374335288,3.1183350763320923,518.1567371088657,522.8338271263037,4084.639274424248,91.03300869565216,3016.078580356033,5444.54833984375,light
static,medium,You are a professional developer that builds very robust SAAS. You are also an e...,201,128,5.0,5.0,264.37530666589737,6.426478751003742,6.690979294478893,19.130234060897493,52.273275738116354,50.60133525705713,53.24454605579376,53.55088859796524,53.76758575439453,16.98403683681786,546.9504860699064,567.3748446147926,4432.615973553066,85.05965543071162,3796.293337525756,5467.8203125,light
static,medium,"cs3492 Based on the syllabus outlined below, Write multiple choice questions and...",129,128,5.0,5.0,170.8291657269001,6.089651141315699,6.260614775121212,20.445276478063096,48.91105293063447,47.949027182079675,44.751815497875214,53.431448340415955,53.5967830568552,7.8233236495032905,594.1079368442315,603.5146403428298,4714.958127678357,96.585648,3778.3726743322845,5457.60205078125,light
static,medium,"hi could you pleasse help me, i need to send an email this is the information , ...",151,128,5.0,5.0,128.90930846333504,6.1566636599600315,6.285680744796991,20.363745025700318,49.106880818726495,48.47682980219211,44.60497200489044,53.362174332141876,53.65234985947609,6.787659482287244,536.6858502836972,546.6384876254182,4270.61318457358,87.17088047808764,3435.9950160320395,5461.02978515625,light
static,long,I am a product designer. My company is a one-to-one online tutoring platform. We...,964,128,5.0,5.0,598.4577834606171,5.615167059004307,6.213900621980429,20.598977644931374,48.5460986092221,44.21303004730405,44.0802127122879,44.80225518345833,44.91666741669178,43.97161766516416,518.1329706720281,564.8090142902975,4412.5704241429485,91.14774193548386,3509.6670851986323,5648.150390625,light
static,short,I wrote a script to run on a website. I run it in the chrome console. What's the...,29,128,5.0,5.0,77.64944061636925,5.635549455881119,5.713291611522436,22.403897560882857,44.63509071501903,44.37356445146358,44.05556619167328,44.720955938100815,44.8318962007761,4.6980919154025615,530.71085385265,536.9815567267183,4195.168411927487,94.02348684210527,3067.9322235890186,5444.54833984375,light
static,medium,"Okay so the browser console says it has posted successfully...

Token being sent...",195,128,5.0,5.0,167.4550138413906,5.733964256942272,5.901563618332148,21.689167189927595,46.1059657682199,45.14849297408983,44.265396893024445,44.85893175005913,45.32360807061195,7.633603658238426,510.1538399251811,519.5197834879234,4058.7483084994014,88.53302553191489,3065.979053236123,5467.3447265625,light
static,long,where in this code should the exploration/exploitation 'recommend\_items' functi...,908,128,5.0,5.0,564.2920285463333,5.655559986829758,6.220142662525177,20.578306149016225,48.594864550977945,44.53112827393952,44.16178911924362,44.711968302726746,44.90247741341591,49.27168100399712,577.476023270892,629.9168700608723,4921.225547350565,101.59752822580646,3918.17279730996,5629.0869140625,light
static,medium,I am a digital marketing agency and looking to create an shared mailbox for my b...,75,128,5.0,5.0,111.5751750767231,5.66818119212985,5.779872886836529,22.145815748217544,45.15525692841038,44.63050593658695,44.14504021406174,44.880181550979614,45.02415582537651,4.586782367888838,504.1150873811375,510.23401461224444,3986.2032391581597,88.8411260869565,2949.087746999065,5449.6513671875,light
static,long,Please summarize this data with the highest quality data: The consumer electroni...,286,128,5.0,5.0,295.3924499452114,5.68240624293685,5.977926518768072,21.412106622277147,46.70255092787556,44.74251004537259,44.16964948177338,45.056550204753876,47.98267222940921,23.047711936537176,509.944576929383,535.9140624686777,4186.828613036544,89.8953319327731,3203.6548858122374,5481.25146484375,light
static,short,Give me a pitch deck for a presentation to venture capitalists and angel investo...,18,128,5.0,5.0,106.99332877993584,5.634421534836292,5.741508349776268,22.293793233791575,44.855533982627094,44.36468025009463,43.98784786462784,44.69800442457199,44.90947499871254,4.445616305336356,510.6263355508409,517.6775496501514,4044.355856641808,90.53596506550217,2972.249973808063,5442.88623046875,light
static,long,You made a mistake. Xiao (Chinese: 魈 Xiāo) is a playable Anemo character in Gens...,818,128,5.0,5.0,561.8661381304264,5.6173701621592045,6.179482229053974,20.713709539965084,48.27720491448417,44.23042659567097,44.22338679432869,44.74244341254234,44.916825741529465,47.452757819831376,510.32857949713434,559.4892939487715,4371.010108974778,91.04001626016259,3457.354149302389,5598.1630859375,light
static,long,Write a 500-800 word linkedin article about putting the human in the center of c...,367,128,5.0,5.0,290.59505090117455,5.94405335187912,6.234817028045654,20.52987271707033,48.709508031606674,46.8027704637351,44.352687895298004,52.55986079573631,52.686066925525665,32.75030574025772,581.8348957336061,618.6521950302254,4833.220273673635,99.49320883534136,3857.1832400122703,5494.7373046875,light
static,short,can please write another email when the cart is about to close?Share Prompt,15,128,5.0,5.0,78.63359153270721,5.577960733324289,5.656683374196291,22.628100519800864,44.19283886090852,43.92014763603999,43.50687935948372,44.367822259664536,44.486214220523834,3.029098806381225,513.6491445589085,518.1930514965077,4048.383214816466,91.80333185840708,2931.2540190243376,5442.53076171875,light
static,medium,"When I ask you anything, you'll answer me in this format:

A: [Answer as you nor...",177,128,5.0,5.0,142.22918823361397,5.634457100182772,5.776797875761986,22.157604048612523,45.131233404390514,44.36473049751417,43.64681616425514,44.721683859825134,45.21349295973778,10.232103760186583,517.1432111521308,529.9816297528428,4140.481482444084,92.0145652173913,3061.596752949097,5464.52099609375,light
static,medium,E0129 00:14:33.428052 22066 memcache.go:238] couldn't get current server API gro...,84,128,5.0,5.0,171.06293886899948,5.661077089607716,5.832247223705053,21.946943449129957,45.56443143519573,44.5745582068999,43.684717267751694,44.72956210374832,44.97294053435325,7.781981161948294,519.9533017057479,529.3026215627231,4135.176730958774,91.34012068965515,3087.023745108998,5450.71875,light
static,short,list me all the msal libraries,7,128,5.0,5.0,106.0880646109581,5.581179957836866,5.68736769631505,22.50601804468059,44.43256012746133,43.9453220625562,43.55291277170181,44.65135633945465,44.848399981856346,5.668375789951534,523.0103548227306,530.6529843471814,4145.726440212355,93.63818502202645,3018.0186411293353,5441.58154296875,light
static,medium,"I want you to act as an English editor, spelling corrector and improver. I will ...",175,128,5.0,5.0,136.72133907675743,5.699328552931547,5.83621808886528,21.93201111593256,45.59545381926,44.8756175423701,44.48245093226433,45.31243517994881,45.74326351284981,8.5440049854666,550.2216794765629,562.4803132173306,4394.377447010395,96.68548068669529,3282.7577786295933,5464.25244140625,light
static,long,"Good evening, here is some code:
export class Body extends React.Component{
 ren...",342,128,5.0,5.0,287.1015816926956,5.739807210862637,6.027102895081043,21.23740082560493,47.08674136782065,45.19441321961523,44.43880915641785,45.25162801146507,45.49872875213623,21.359444094426934,509.6916647511907,533.9590580516272,4171.555141028337,89.03529583333334,3218.2261846377087,5489.6474609375,light
static,long,"I have a model.pth now and template with index.html, style.css, main.js and have...",280,128,5.0,5.0,207.00817555189133,5.625667817890644,5.832857556641102,21.94464698598089,45.56919966125861,44.29578065402865,43.74241083860397,44.70324292778969,45.035191252827644,17.899880808824673,512.2278981008621,533.3253034310936,4166.603933055419,91.65684120171674,3110.810526265963,5480.61962890625,light
static,short,You can only get answer from the choices I give. But try to explain your choice....,56,128,5.0,5.0,104.31433096528053,5.604414038360119,5.7088288478553295,22.421411363223218,44.60022537386976,44.12808588991954,43.74145343899727,44.59967315196991,44.85805742442608,6.023749467134476,515.5189079519139,524.0197197860107,4093.9040608282085,92.02149999999999,2991.538893159444,5447.39501953125,light
static,long,I writing this piece of content that could start on Twitter and graduate to long...,327,128,5.0,5.0,278.2924361526966,5.675113067030907,5.953610029071569,21.49956066570938,46.512578352121636,44.68513051355918,43.8942089676857,45.01275345683098,46.05277739465235,19.22052076382935,558.856911335513,580.7919735687077,4537.437293505529,98.10264556962026,3457.808918642928,5488.1953125,light
static,short,"I want to improve my English listening ability.
Can you give me 20 TV shows from...",45,128,5.0,5.0,101.18396952748299,5.596453413367271,5.697739701718092,22.46504872123291,44.51359141967259,44.06555988422529,43.6122864484787,44.58478018641472,44.91676427423954,5.8420844116397195,509.08223878475656,516.8734916983694,4038.0741538935113,91.28987665198238,2945.010614415456,5446.33837890625,light
static,short,Let's update the outline so that we consider the following principals as themati...,62,128,5.0,5.0,98.80988299846649,5.612819377332926,5.711733479052782,22.410009232648434,44.62291780509986,44.19459446560679,43.90885308384895,44.59974318742752,44.94510777294636,3.0428735918551686,534.0136023432483,538.5801610162947,4207.657507939803,94.52466666666668,3076.2263368304084,5448.10693359375,light
static,short,"Suggest a study plan which I can follow
and some online lecture materials which ...",24,128,5.0,5.0,92.10963919758797,5.571303304284811,5.663519583642483,22.60078703880406,44.2462467472069,43.86757663267804,43.647486716508865,44.428861886262894,44.75206211209297,3.0214071560334412,525.8160564293694,530.3454477600455,4143.323810625356,93.95040265486725,3003.6218294846594,5443.59814453125,light
static,short,Write a report on Marshall AI,6,128,5.0,5.0,81.6984474658966,5.592722676694393,5.67454844340682,22.556860916170596,44.332409714115784,44.03612117363712,43.91351342201233,45.01918703317642,45.32896764576435,3.1197622348554432,513.421619374672,518.099936531758,4047.6557541543593,91.79676548672566,2939.9831883754596,5441.46240234375,light
static,long,rewrite my generateScreenshot function so the logic is similar to this rest endp...,510,128,5.0,5.0,252.9507912695408,5.763613697141409,6.016828268766403,21.27366683613909,47.006470849737525,45.38169250948223,44.145844876766205,45.043596625328064,45.49945779144764,18.906775285881015,574.3230506952256,596.0616549621634,4656.731679391902,99.32735416666668,3586.4006155040306,5516.7890625,light
static,short,can you show it in code?,7,128,5.0,5.0,90.49595892429352,5.51847430691123,5.609068784862757,22.820187255580592,43.82084988174029,43.45175368696686,43.07232424616814,44.04676631093025,44.18894946575165,3.543147609721869,528.4497174165435,533.8497592431232,4170.7012440869,95.43629017857143,2994.4000203771006,5441.58154296875,light
static,short,Which party has the higher conditional probability of retweeting a MoC? Why did ...,48,128,5.0,5.0,91.92995727062225,5.57514326274395,5.667161695659161,22.586262202125507,44.27470074733719,43.897963972307565,43.05024445056915,44.11567747592926,44.2401509732008,3.6543172186017037,513.3133314054292,519.6226508450861,4059.5519597272355,92.0885796460177,2944.785583066146,5446.47705078125,light
static,long,"Web search results:

[1] ""The World Economic Forums Annual Meeting 2023 was held...",416,128,5.0,5.0,407.4566066265106,5.652322627604008,6.060048211365938,21.121944171983532,47.34412665129639,44.505679877254906,43.392375111579895,44.24824267625809,44.402991980314255,29.828728953482585,525.9145748742335,558.45771746674,4362.950917708906,92.38185123966942,3384.2806918578217,5501.75927734375,light
phase_aware,medium,Initialization: Create an initial population of candidate solutions (often rando...,140,128,0.0,5.0,170.43209075927734,5.583803053945303,5.754300411790609,22.24423315434261,44.955471967114136,43.96614825397026,43.038465082645416,44.114482402801514,44.21819560229778,7.792681838721037,519.0219112189394,528.3728011747207,4127.912509177506,92.40448908296943,3040.4158273786534,5458.50927734375,light
phase_aware,medium,Rewrite the documents above (Month 4 and Month 11) and label the months with the...,82,128,0.0,5.0,119.13870647549629,5.546321161091328,5.665530618280172,22.59276467185622,44.26195795531385,43.671024567264276,43.066833168268204,43.89582723379135,43.98575946688652,4.94678615578264,581.7037517933901,588.7430747479219,4599.55527146814,104.2882256637168,3335.541916284764,5450.4814453125,light
phase_aware,long,You are a partner in a commercial team at a large global law firm based in the U...,662,128,0.0,5.0,476.03612020611763,6.668472301214933,7.144730813801289,17.91530056706206,55.81820948282257,52.50682221270922,53.00258472561836,53.16544324159622,53.31164561212063,34.99103012091853,568.3903110718168,606.1724920606241,4735.7225942236255,85.11058596491227,4330.939282504258,5543.6357421875,light
phase_aware,short,write some code that removes whitespace in js,8,128,0.0,5.0,72.7451927959919,5.610514599829912,5.683319017291069,22.522050866856087,44.40092982258648,44.176405193064156,43.83522644639015,44.52055245637894,44.663212075829506,1.5277430713176727,545.1145049483478,548.6777717074044,4286.545091464097,96.77111013215858,3118.310814309579,5441.69970703125,light
phase_aware,short,compile a list of all pokemon mentioned in any prompt above including the gym le...,46,128,0.0,5.0,96.8794971704483,5.617392633110285,5.714329954236746,22.399826580734565,44.64320276747458,44.230595055058245,43.98198425769806,44.710466265678406,44.777797907590866,3.0819758068621157,518.2458519870044,522.8620302686617,4084.8596114739194,91.83318421052631,2987.8061614972535,5446.38427734375,light
phase_aware,medium,Write a story about a mother taking her toddler daughter to the bathroom after a...,94,128,0.0,5.0,176.29946395754814,5.604634463787079,5.781038176268339,22.141351794812746,45.1643607520964,44.130134740917704,43.90716925263405,44.50947642326355,44.71028782427311,11.774126093035564,504.3335851457882,519.0026739330963,4054.7083901023148,90.00449783549782,3000.374271592578,5452.5556640625,light
phase_aware,long,"Act as the prompt generator and I will give you the main keywords by: Product, F...",408,128,0.0,5.0,324.7627466917038,5.752877727150917,6.077791903167963,21.060280121351607,47.48274924349971,45.29739490996196,43.945349752902985,44.64739039540291,44.86977644264698,24.00536985315941,586.5446298665292,613.4765428172741,4792.785490759954,101.40784297520662,3728.5827647183028,5500.57568359375,light
phase_aware,long,"Tables:
CREATE TABLE `crm\_account` (
 `CustomerID` varchar(255) NOT NULL,
 `Cus...",881,128,0.0,5.0,614.834189414978,5.601042281836271,6.216101877391338,20.591683103771256,48.56329591711983,44.1018612542021,44.085778295993805,44.601382315158844,44.66632343828678,48.29584111618064,519.0395914244224,569.6597589401975,4450.466866720293,91.93369354838708,3541.0630970224593,5619.609375,light
phase_aware,medium,Write me a story about Jack and Phil on a construction site. Jack is having a ba...,95,128,0.0,5.0,126.70321390032768,5.602822281420231,5.729584958404303,22.340187104171708,44.762382487533614,44.11587412432423,43.91442611813545,44.71219927072525,44.81169693171978,6.049737495489419,506.618052028818,514.181847837543,4017.045686230805,90.30730263157893,2946.0485812545166,5452.638671875,light
phase_aware,short,generate the job descriptions for the developers respectively,8,128,0.0,5.0,102.65596210956573,5.654343865811825,5.757061384618282,22.233565259872062,44.97704206733033,44.52155542185926,43.886829167604446,44.66031864285469,44.79557424783707,4.448184493482113,501.3521395684853,507.39323869552277,3964.0096773087716,88.3469,2921.094021310401,5441.69970703125,light
phase_aware,short,Why do IT companies file patents on software?,9,128,0.0,5.0,93.39851513504982,5.604699309915304,5.698159832507372,22.463392351645552,44.51687369146384,44.13064692433425,43.910350650548935,44.644005596637726,44.757432118058205,2.938981764525175,531.327052257415,536.6781051098536,4192.797696170732,94.63219823788546,3058.077621523137,5441.81884765625,light
phase_aware,medium,5. Explain the impact of the following transactions on a company's income statem...,126,128,0.0,5.0,396.0736356675625,5.635774523019791,6.03190878406167,21.220480047413684,47.1242873754818,44.37533991895322,44.0540686249733,44.75189968943596,44.838156551122665,20.994551926387476,572.685680348048,595.1753356181421,4649.807309516735,99.22344166666666,3590.0433349719237,5456.2080078125,light
phase_aware,medium,I want you to act as a cyber security specialist. I will provide some specific i...,81,128,0.0,5.0,351.87453031539917,5.640028800815344,5.99199391156435,21.361837459975423,46.812452434096485,44.408834825350546,44.01421174407005,44.660111516714096,44.947902858257294,23.345154626775532,506.70641040476045,531.5942516121305,4153.08009071977,89.06633891213389,3185.3095190824934,5450.36328125,light
phase_aware,long,"// store/inventorySlice.ts

import {createSlice, current} from '@reduxjs/toolkit...",699,128,0.0,5.0,552.8531149029732,5.614803194999695,6.167869761586189,20.75270797661627,48.186482512392104,44.2101936054042,44.335220009088516,44.77330073714256,44.829072430729866,43.141875848749656,508.21495191833753,553.1893180148434,4321.791546990964,90.01694715447154,3411.9996670162386,5556.390625,light
phase_aware,medium,Create a powershell script that allows me to choose several different .csv files...,84,128,0.0,5.0,169.64634880423546,5.638116642832756,5.80784260854125,22.03916473420922,45.37377037922852,44.39377453266166,44.17587071657181,44.80710029602051,45.115190371870995,7.780392122182995,509.2433891056348,518.7451327083949,4052.6963492843347,89.52566379310343,3012.790084717201,5450.71875,light
phase_aware,long,"please implement and modify this code with the code you have provided

php
 $jso...",802,128,0.0,5.0,611.9552776217461,5.565970696508884,6.178150836378336,20.718173348294982,48.26680340920575,43.82571677757999,43.63951459527016,44.427818059921265,44.7579775005579,51.28858815077133,540.1436247769054,593.3993940850273,4635.932766289276,96.56748373983741,3666.1109628728095,5591.8994140625,light
phase_aware,short,can you write me a rap song about rainbows and unicorns in the style of Joyner L...,20,128,0.0,5.0,72.51547649502754,5.577094551175833,5.649668574333191,22.656196255743613,44.138035736978054,43.91329377654969,43.417032808065414,44.290948659181595,44.37762349843979,1.9094196448624134,527.0153631505017,530.8356776339953,4147.153731515588,94.56854222222223,2999.0456460636474,5443.12353515625,light
phase_aware,medium,"we currently named our business ""muscles and meows"" because we jokingly admit to...",143,128,0.0,5.0,176.2351132929325,5.5755695551633835,5.751864239573479,22.253654583733997,44.9364393716678,43.90128927789335,43.64907741546631,44.38074827194214,44.481901079416275,9.15435754412599,504.1774064425304,514.8503289231751,4022.2681947123056,89.99223580786027,2961.349195665854,5458.84130859375,light
phase_aware,long,"Web search results:

[1] ""Writing a summary is a great way to process the inform...",364,128,0.0,5.0,320.9562264382839,5.637350749224424,5.958433672785759,21.482155718980405,46.55026306863874,44.38774830361051,43.61851140856743,44.389573484659195,44.93710920214652,22.861279353022574,513.8112677681427,538.8576245844197,4209.8251920657785,90.62976050420168,3210.7474151611536,5493.498046875,light
phase_aware,short,Write a business proposal for the need of an IT intern for a semi-conductor manu...,18,128,0.0,5.0,102.29887440800667,5.580564267933369,5.682927839457989,22.52360114644849,44.39787374576554,43.94061232763013,43.09513792395592,44.10761147737503,44.17914338409901,4.691247754514217,508.6863253348656,514.9395601510778,4022.9653136802954,90.86485022026432,2926.3643620208113,5442.88623046875,light
phase_aware,medium,"async get\_file\_type(file\_name: string): Promise {
 const file\_type\_extensio...",201,128,0.0,5.0,129.34090569615364,5.629237417131662,5.758642066270113,22.22746239946563,44.98939114273526,44.323884068042275,43.66646707057953,44.271400570869446,44.74461786448955,6.875500415079296,560.4872413326855,570.6358078880328,4458.092249125256,99.3608391304348,3286.0873678240564,5467.8203125,light
phase_aware,short,"now a similar, more gracile, closely-related one",11,128,0.0,5.0,100.5977988243103,5.58604859188199,5.686704110354185,22.508644289570356,44.42737586214207,43.983794514119154,43.26076805591583,44.15220320224762,44.34051811695099,5.794063989764079,508.00482134388193,517.1888243328222,4040.537690100173,91.2853744493392,2941.0998131627084,5442.05615234375,light
phase_aware,long,covert this into instagram text video reel which will have a bacground song'How ...,368,128,0.0,5.0,314.4369125366211,5.611730430275202,5.926293432712555,21.598660520832908,46.299167443066835,44.18601556204435,43.52506995201111,44.241730123758316,44.50852647423744,23.897265473578123,522.0445547606646,549.0318760366887,4289.31153153663,93.14737288135592,3253.724001306082,5494.8125,light
phase_aware,medium,"Now I get this:
UDP server listening on 0.0.0.0:50055
Received 8 bytes from 10.1...",171,128,0.0,5.0,133.6362585425377,5.595490425825119,5.729187164455652,22.341738247638776,44.75927472230978,44.05813156737117,43.652866035699844,44.27169784903526,45.24493515491484,6.269987524963916,512.7100723607726,520.557692273818,4066.8569708892032,91.44272368421052,2982.3724489338133,5463.71533203125,light
phase_aware,long,Below is some data from a file. What file format do you think this data is from?...,972,128,0.0,5.0,515.5407562851906,5.5637697242200375,6.079466983675957,21.05447736515293,47.49583580996841,43.80836795399508,43.313927948474884,44.2003957927227,44.239694997668266,40.408741143902766,531.1311608360819,574.6372612028141,4489.353603146985,95.0227644628099,3493.4882570724853,5650.587890625,light
phase_aware,medium,Please write a program which asks for tomorrow's weather forecast and then sugge...,253,128,0.0,5.0,201.71751827001572,5.610054615885019,5.811897061765194,22.02378993290768,45.40544579504058,44.17282410376654,43.46659779548645,44.18759047985077,44.33818720281124,13.628108035549522,580.7597833497822,597.6686379541345,4669.286234016676,103.1074224137931,3473.58860083484,5476.45703125,light
phase_aware,short,"the last response got cut, could you generate again the javascript file?",14,128,0.0,5.0,85.4954719543457,5.627540551126003,5.713095270097256,22.40466751359128,44.63355679763481,44.31050188663438,42.954929172992706,43.949490785598755,44.11486312747002,3.0017355986163023,522.5191167002749,527.0233918048943,4117.370248475737,92.56394298245614,3010.9348469511547,5442.41162109375,light
phase_aware,long,"You are AdventBot, a chatbot that solves small coding puzzles from Advent of Cod...",420,128,0.0,5.0,429.2532801628113,5.595116805285215,6.024559311568737,21.246367307598145,47.06686962163076,44.05516726294841,43.368250131607056,44.154856353998184,44.27712373435497,38.15598147562146,512.9329099748525,553.3049861149209,4322.69520402282,92.27604583333333,3333.4187062360575,5502.35107421875,light
phase_aware,medium,"having this documentation site structure, how would you organize this better for...",211,128,0.0,5.0,184.86527353525162,5.631887570023537,5.816829603165388,22.005114251644105,45.443981274729595,44.344737627140184,43.80417242646217,44.42160874605179,49.067319184541695,11.54816391567886,514.7726320949178,529.3233898899985,4135.338983515613,91.34987500000001,3078.9839639599977,5469.3681640625,light
phase_aware,long,Please make the following this to a dialogue for me as a chairman and Dr.Hasan a...,445,128,0.0,5.0,446.68687134981155,5.639874391257763,6.086736556142569,21.029331369833297,47.55262934486382,44.407624839328406,43.20406913757324,44.10862997174263,44.27640996873378,34.75102147496119,520.4543969384861,557.5313374648224,4355.713573943925,91.8364279835391,3393.546372942193,5506.05029296875,light
phase_aware,short,I have significant teeth overbite which makes it difficult for me to quickly and...,29,128,0.0,5.0,98.17042946815491,5.503723729401827,5.601953394711018,22.84917259769581,43.765260896179825,43.33556725049582,43.03763434290886,43.89218911528587,44.05367858707905,3.1188738795518876,585.1387819884308,589.8170950036533,4607.9460547160415,105.8729147982063,3304.1278776143067,5444.54833984375,light
phase_aware,medium,You are a professional developer that builds very robust SAAS. You are also an e...,201,128,0.0,5.0,169.25647109746933,5.574733443558216,5.744107808917761,22.283704320674353,44.87584225717001,43.894706748601955,43.36227476596832,44.17137876152992,44.35917474329471,9.271015578124672,521.2793419610168,533.2567073647958,4166.068026287468,93.23458515283843,3063.084016931897,5467.8203125,light
phase_aware,medium,"cs3492 Based on the syllabus outlined below, Write multiple choice questions and...",129,128,0.0,5.0,193.06063652038574,5.503257934004068,5.696382462978363,22.47040131730814,44.50298799201846,43.33190244483197,43.212246149778366,44.062499701976776,44.18276026844978,11.487116979496554,507.98932627086344,521.4397073507403,4073.7477136776583,91.72477533039648,2970.320004453327,5457.60205078125,light
phase_aware,medium,"hi could you pleasse help me, i need to send an email this is the information , ...",151,128,0.0,5.0,126.0538399219513,5.558805663138628,5.684936888515949,22.51564133606668,44.41356944153085,43.76928440815821,43.20192337036133,44.12931129336357,44.21319104731083,8.33395118298754,516.324286342537,527.7003896422777,4122.659294080295,92.83822026431717,2999.9434111616247,5461.02978515625,light
phase_aware,long,I am a product designer. My company is a one-to-one online tutoring platform. We...,964,128,0.0,5.0,562.7374947071075,5.498522214591503,6.061480358242989,21.11695368705323,47.35531529877335,43.29462261415842,42.98790171742439,43.84720101952553,43.965158239006996,47.032606120899324,520.6710703921243,570.5213920385465,4457.198375301145,94.39000826446281,3458.2042117990977,5648.150390625,light
phase_aware,short,I wrote a script to run on a website. I run it in the chrome console. What's the...,29,128,0.0,5.0,73.5938772559166,5.540303032845259,5.613959658890963,22.80030633944498,43.859059835085645,43.623604613730286,42.77348890900612,43.93712803721428,44.04691569507122,1.5797016077414154,574.9940310799759,579.3827641725895,4526.427845098356,103.53645982142858,3252.631465121654,5444.54833984375,light
